"","1","2","3"
"1983",22.9304375857143,1.55593464453782,35.4576344754901
"1984",0.422293833333333,0.422293833333333,25
"1985",1.17414394444444,26.1741439444444,75
"1986",25,44.5873910588235,44.5873910588235
"1987",1.75094853849206,3.53913390992063,9.47383667698413
"1988",0,25,75
"1989",1.490553,11.635548,41.892222
"1990",0,0,50
"1991",30.77872,30.77872,75
"1992",0,0,25
"1993",25.3064545833333,0,50
"1994",0,0,50
"1995",3.076707,3.78174501358543,53.7817450135854
"1996",25,25,61.07806
"1997",25.668047,34.03532,75
"1998",0,25,75
"1999",14.5906043,39.5906043,75
"2000",0.9042935,25.9042935,69.739039
"2001",12.65293,12.65293,50
"2002",0,15.70176,65.70176
"2003",8.803905,15.126008,45.322103
"2004",9.570315,9.570315,50
"2005",10.91101,13.29226,63.29226
"2006",0,25,50
"2007",17.663551,33.74601,75
"2008",8.0470487,8.224468,58.224468
"2009",0,8.044315,58.044315
"2010",0,0,50
"2011",9.237381,3.797765,53.797765
"2012",25,32.429472,57.429472
"2013",0,25,75
"2014",0,3.158565,53.158565
"2015",0,0,19.821592
"2016",18.27312,18.27312,50
"2017",0,25,75
"2018",1.794984,25,55.161585
"2019",2.886794,25,61.860376
