T2,MODIS HAIN ET
Oct 2000,42.2
Oct 2001,16.6
Oct 2002,5.9
Oct 2003,41.7
Oct 2004,29.8
Oct 2005,59.3
Oct 2006,66.0
Oct 2007,76.6
Oct 2008,62.5
Oct 2009,42.9
Oct 2010,83.3
Oct 2011,61.5
Oct 2012,53.9
Oct 2013,67.8
Oct 2014,50.3
