T2,MODIS HAIN ET
Jul 2000,48.6
Jul 2001,20.6
Jul 2002,7.8
Jul 2003,89.2
Jul 2004,49.5
Jul 2005,91.7
Jul 2006,84.3
Jul 2007,83.7
Jul 2008,85.4
Jul 2009,58.2
Jul 2010,68.5
Jul 2011,34.5
Jul 2012,75.4
Jul 2013,20.7
Jul 2014,62.8
