Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0354838709677419,0.0354838709677419,0.0354838709677419,0,0,0,0.0566959921798631,0.0566959921798631,0,0.0566959921798631,0,0,0.0212121212121212,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.7,0,0.6
6,2.44444444444444,22,3.57385620915032,3.57385620915032,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,1.12941176470588,18.8444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,24.4444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444
7,0,22.5,4.07941176470588,6.95655462184873,28,0,28.7,4.07941176470588,0,0,0,2.87714285714285,0,24.3,27,0,0,0,0,17.9,0,0,0,23.4,0,0,15,0,21.6,0,11.3,19.7,0,0,0,0,0
8,6.42285714285714,21.5,12.7857142857143,37.1,6.36285714285715,0,17.8,0,24.8,19.2,34.8,0,20.2,14.7,15.5,0,0,0,17,0,0,0,48.7,41.9,0,0,0,0,0,0,0,30.7,24.8,22.6,0,20.2,36
9,0,0,34.4714285714286,0,0,0,40.3,16.1,0,0,34.7,7.57142857142859,0,76.5,0,14.2,0,12.3,37.6,70.7,0,0,0,18,18.9,0,31.1,11.4,0,55.4,0,0,50,0,0,0,54.6
10,8.27428571428572,0,19.8941176470588,24.2,29.7,24.5,5.1,14.5,31.4,9.9,34.5,7.79411764705883,16.0684033613446,23.6,49.9,0,0,65.6,0,23.3,0,29.5,0,18.3,11.6,6.8,13.3,20.1,13.8,11.5,9.3,18.3,0,13.5,0,20,20.3
