T2,MODIS HAIN ET
Oct 2000,26.4
Oct 2001,45.0
Oct 2002,40.8
Oct 2003,35.9
Oct 2004,17.7
Oct 2005,52.5
Oct 2006,53.2
Oct 2007,70.0
Oct 2008,66.2
Oct 2009,32.3
Oct 2010,70.6
Oct 2011,50.2
Oct 2012,43.1
Oct 2013,39.2
Oct 2014,56.3
