Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.376470588235294,0.376470588235294,0,0,0,0.376470588235294,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.424242424242424,0.424242424242424,0,0.424242424242424,0,0,0.424242424242424,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,39.2,7.48823529411765,8.39394957983193,82.2,0,0,7.48823529411765,0,0,0,0.905714285714285,0,0,0,29.8,0,0,0,17.9,20.5,0,0,0,0,0,17.9,0,0,21.9,0,37.7,0,0,0,0,19.2
8,5.98,0,10.6571428571429,47.1,4.67714285714286,0,57,0,15.2,44.4,0,0,0,0,41,0,0,0,17.9,17.8,0,0,51.7,0,0,0,0,0,0,0,0,63,17.9,0,0,0,0
9,0,0,26.1514285714286,0,15.2,25.8,47.1,15.2,0,0,15.2,8.25142857142858,20.5,95.5,20.5,39.1,0,0,0,0,17.9,33.8,0,23.2,19.2,0,20.5,0,0,20.5,0,0,0,0,0,13.9,15.2
10,11.5942857142857,0,20.7264705882353,18.2,22.5,13.6,12.6,40.4,11,0,22.1,21.0264705882353,22.820756302521,37.4,107.5,0,0,80.5,13.5,55.6,9.8,85.7,0,22.1,24.2,7.4,34.5,23.9,9.8,17.5,8,35.3,0,22.4,0,26,6.7
11,17.9,0,9.5,33,44.5909090909091,10.5,38.8,9.7,17.9,18,25.6270202020202,16.2,53.5,26.6,30.6,29.8909090909091,26.8,100.8,0,0,19.7,13.7,23.3909090909091,29.2,83.8,41.3,15.3,25.7,10,17,17.9,36.1,18.3,34.7,21.9,0,30.3
