Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0777777777777778,0.7,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778
7,0,0,13.3058823529412,3.59159663865547,0,0,0,18.0058823529412,0,0,0,1.98571428571429,0,33.4,0,0,0,0,0,10.2,0,0,11.7,19.5,0,0,0,0,0,0,0,21.2,0,0,0,0,0
8,3.06571428571429,0,6.31428571428571,26.4,3.24857142857142,0,26.4,0,0,0,18.4,0,22.9,0,16.3,0,0,0,0,0,0,0,29.3,18.4,0,0,0,31.6,0,0,0,31.3,0,0,0,0,0
9,0,0,3.06571428571429,0,0,0,33.4,0,0,0,0,3.06571428571429,0,91.9,0,0,0,0,22.9,0,0,0,22.9,0,0,0,28.1,0,0,0,0,0,0,0,0,0,0
10,5.34857142857142,3.7,8.06470588235294,9.7,0,14.1,7.6,5.7,37.1,0,15.1,4.36470588235294,9.71327731092436,11.6,21.6,0,0,76,0,19.3,0,28.8,0,5.9,10.3,12.2,16.1,5.1,6.4,0,5,0,3.8,0,0,10.1,6.7
11,4.2,13.2,0,36.3,24.7636363636364,23.4,20.7,0,13.5,10.6,14.1191919191919,5.5,32,8.7,5.5,13.4636363636364,6.7,44.7,4.2,0,6.3,19.7,14.2636363636364,23.9,5.1,20.8,0,30.3,7.5,24.9,23.8,12.8,6.7,12.6,15,0,17.2
12,15.9,3.8,26.3,10.6,7.06857142857144,0,7.06857142857144,42.3,9.7,8.5,36.2,17,10,25.3,7.7,11,9.4,16.6,5.2,2.6,4.9,11.5,30.7,5.2,11.6,17.3,3.4,10,15.1,9.2,0,50.8,0,10.3,24.4,5.5,6.9
13,18.7,5.1,6.66060606060606,2.5,10.1,7.9,0,6.7,32.1606060606061,21.4,11.1691774891775,25.5,16.7,18.9,18.3,9.46060606060606,2.8,7.4,6.9,0,2.2,0,2.5,19.5,0,13.7,0,31.3,2.3,8,4.2,7.3,23.3,37.3,23.6,7.50857142857142,2.2
14,16.6,15.6,14.9,10.1166666666667,38.9,2.6,15.2,0,0,3.4,18.8,3.9,3.9,25.9,11.5,9,0,0,0,0,0,0,10.5,12.2,6.7,19.6,5.4,0,16.9,6,12.4,31.5,2.8,1.8,45.2,0,13
15,13.6,11.6,6.3,19.4657142857143,71.3,3.5,6.26571428571429,0,12.5,0,21.4,0,23.4,61.7,40.2,11.5,0,0,0,4,3.5,5,16,11.2,6.5,0,0,0,46.9,4.8,3.4,27.4,11.4,9.6,14.1,14.5,24.5
16,27.7,0,0,14.3542857142857,16.3,22.7,15.8320634920635,0,14.9,0,58.7,25,11.1,48.9,64,35.1,0,13,13,15.9,7.2,7.7,9.1,9.1,8.7,25,19.1,36.1,0,7.7,0,0,0,0,11.7,16.7,31.2
17,0,15.5,27.4,27,57.6,11.2,28.2,8,34.7,8,16.6,9.1,0,58.4,42.3,17.7,20,0,15.5,24.8,29.3,8.6,20.2,20.1,40.4,24.2,25.2,24.5,81.3,26.2,12.1,11.8,16.8,20.1,16.9,46.1,50.4
18,6,9.7,22.7,64.8,32.5416666666667,10.1,19.3,18.1,25,21.6,25.2,47.9,23.5,28.5,43.2,9,39.8,44.8,28.3,11.5,46,61.9,37.5,59.3,31.6,32.3,34.4,29,38.7,72.3,49.5,29.5,0,44.2,52.8,43,31.7
19,35.9083333333333,49.9,57.4,71.1,45.7,58.9,42.2,32,50.5,30.7,56.7,78.9,44.3,63.2,74.2,54.8,76.9,59.1,43.5,28.7,74.8,31.9,76.9,39.5,72.5,61.8,73.3,54.6,36.8,73.2,51.8,72.6,45,50.7,62,88.6,67.8
20,30.4,54.8,99.5,48.7,38,97,63,64.9,43.5,58.9,52.3,57.9,75.4,88.3,32.5,78,94.8,71.6,62.6,39.1,48.4,81.1,58.6,42.1,110.8,66.9,52.9,103.9,50.4,56.8,62.5,57.4,46.8,59.7,59.1,53.7,53.1
21,51.4,55.7,51.5,97.3111111111111,54.6722222222222,100.8,50.1,57.5,51.6,57.3,49.7,79.2,105.2,21.6,55.3,149.8,57,92.6,109.9,70.5,60.5,67.4,78.4,73,91,63.8,89.1,68.3,90.2,105.9,77.2,68.5,50.2,126.3,50,61.9,41.5
22,54.9,40.6,52.5,76.7005555555556,69.12,87.9,74.3,36.8,59.2,81,47.3,28,83,52.5,58,78.4,71.7,140.1,127,83.8,82.4,110.6,61.9,64.8,88.7,65.9,36.4,81.4,88.4,111.4,71,109.7,94.2,90.6,67.7,100.7,109.3
23,43.6,56.0090909090909,34.5,48.9090909090909,64.4090909090909,58.7,71.8,35.5,52.3,104.6,45.4090909090909,110.7,69,51.6,59.6,120.2,79.5,114,131.1,64.2,111.9,79.5,77,66.6,61.4,54,61.5,113.8,61.1,61.1,77,57.5,65.2,49.6,117.2,64.7,33
24,62.6,36.8,56.3,53.6,40.7,64.8,40.5,29.7,38,68.6,57.1,74,70.8,96.2,31,139.7,104.8,69.5,69.7,56.6,94.1,41.3,103.1,97,74.5,54.6,113.8,102.4,79.5,64.7,64.9,109,80.8277777777778,51.5,116.3,68.2,71.4
25,15.2,33.2804201680672,43.5,34.7147058823529,24.8,26.9,21.8657142857143,30.3,20.1,18.8,31.5,33.1,18.1,45.9,13.7,43.1,45.8,30.1,25.8,52.5,30.1,19.2,28.9,53.6,39.9,61.9,22.8,43.7,27.1,31.3,30.7,47.7,38.7147058823529,32.7,30.9,50.6,32.5
