"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1",1,11,3,5,1,5,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",4,9,17,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",2,7,17,3,2,2,0,0,16,16,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,11,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",1,7,0,1.56666666666667,0,13,0,1.56666666666667,0,6,0,1.56666666666667,0,0,10,1.56666666666667,0,0,0,1.56666666666667,0,0,0,1.56666666666667,0,0,0,1.56666666666667,0,0,0,1.56666666666667,0,0,0,1.56666666666667,0,0,10,1.56666666666667
"7",19,20,0,7,2,16,30,0,0,8,0,0,0,9,0,0,0,22,0,0,0,6,8,0,0,0,0,0,3,0,0,7,0,10,0,0,0,0,15,8
"8",38,6,10,0,5,17,7,0,26,0,15,12,0,0,0,0,30,0,0,0,57,19,0,0,22,0,0,0,0,0,0,0,0,33,0,0,0,0,4,4
"9",45,8,0,0,18,0,0,0,17,0,0,0,37,7,14,48,0,7,0,0,0,0,22,0,0,0,42,0,4,0,0,28,0,0,0,0,0,25,9,0
"10",22,26,20,0,25,34,19,8,0,3,12,2,52,3,5,6,49,0,0,35,17,51,5,14,0,23,13,37,15,30,21,6,4,26,0,3,0,16,10,15.6923076923077
"11",10,7,8,0,6,1,17,9,15,3,6,15,32,16,0,13,1,0,0,15,0,0,1,0,0,20,0,0,37,8,0,0,31,11,3,0,6,3,18,8
"12",46,20,13,0,52,3,5,0,22,47,14,42,53,7,21,44,8,25,26,41,6,0,13,35,20,34,7,21,60,2,26,13,18,61,0,19,50,25,11,23.3333333333333
"13",3,37,11,7,51,0,18,3,0,6,39,29,6,24,11,26,37,23,0,3,11,7,0,0,5,14,11,64,4,16,3,16,15,59,51,53,60,0,0,18.5384615384615
"14",18,20,65,57,31,18,87,14,24,13,9,19,68,28,28,57,1,53,2,4,19,7,0,2,6,8,32,24,1,12,31,0,37,39,12,9,73,7,10,24.2307692307692
"15",7,11,57,29,28,17,92,2,9,10,14,0,59,14,27,36,42,30,35,0,30,11,2,0,20,65,70,28,0,23,55,0,4,81,84,8,37,31,47,28.5897435897436
"16",4,11,17,23,0,31,26,13,21,10,38,0,44,19,7,63,25,29,26,5,15,7,6,0,0,38,11,20,0,13,0,14,0,15,4,7,1,132,29,18.5641025641026
"17",2,15,3,39,19,28,13,14,7,7,20,0,0,22,0,0,32,0,0,0,36,4,1,35,22,1,36,33,13,5,16,14,85,26,12,1,0,15,45,15.9230769230769
"18",23,25,13,96,0,88,19,28,14,58,57,28,1,23,35,32,44,39,42,22,55,62,42,55,60,73,75,20,9,9,18,32,48,35,87,57,9,42,15,38.2051282051282
"19",94,64,44,40,67,68,26,88,50,74,103,17,51,60,71,52,103,104,68,98,113,59,111,16,61,95,99,90,83,68,65,86,89,27,0,112,76,83,79,70.6153846153846
"20",100,64,27,72,85,34,35,105,75,99,78,35,99,131,101,116,76,102,89,73,135,58,74,59,76,98,70,72,71,131,69,116,89,110,61,101,63,70,120,83.0512820512821
"21",95,86,85,51,70,84,43,126,57,107,72,88,85,68,100,53,36,88,59,40,86,111,87,66,63,51,44,95,81,93,80,74,134,52,49,72,116,79,67,76.7435897435897
"22",78,98,54,30,77,81,59,70,33,53,45,77,52,103,82,124,33,83,74,92,68,116,72,104,45,64,117,83,67,121,125,77,84,103,32,76,114,53,92,77.2051282051282
"23",79,94,62,59,85,63,80,66,40,66,70,140,12,78,98,74,72,88,94,72,89,61,83,43,54,109,67,75,95,108,89,106,145,51,61,88,114,137,103,81.2820512820513
"24",66,74,85,28,133,70,36,43,79,16,86,97,34,37,26,66,33,81,93,39,63,32,99,37,68,51,58,44,75,86,72,67,88,49,86,36,113,115,63,64.7179487179487
"25",36,66,32,61,51,40,21,45,38,70,57,7,56,23,34,28,24,15,36,38,25,40,18,51,40,47,51,28,0,44,53,27,33,40,30,21,32,44,38,36.9230769230769
"26",47,42,27,40,32,32,19,38,28,47,45,24,12,46,23,37,22,27,32,10,35,43,58,43,27,27,0,37,14,59,41,21,11,38,60,20,50,9,46,32.5384615384615
"27",43,29,31,25,17,34,16,21,26,49,29,17,60,31,19,40,45,67,33,56,17,26,83,15,24,40,43,56,29,22,45,48,33,17,47,48,65,11,51,36.1025641025641
"28",22,43,26,0,24,23,26,21,0,10,28,48,15,0,0,29,0,58,44,37,0,0,11,51,66,0,17,0,30,13,0,0,114,14,3,10,0,0,19,20.5641025641026
"29",0,41,21,0,0,10,6,24,29,0,0,14,3,0,20,0,41,15,16,59,47,6,16,0,0,0,0,0,25,0,0,0,14,10,0,46,35,54,0,14.1538461538462
"30",7,3,6,0,11,12,31,0,0,0,3,7,43,18,0,0,74,43,14,54,24,12,0,0,0,33,0,63,7,6,7,32,16,0,17,9,21,0,0,14.6923076923077
"31",3,27,32,0,7,1,11,8,1,0,0,46,0,0,0,0,1,0,0,46,16,0,8,0,0,2,0,0,0,0,96,9,17,0,40,0,11,42,22,11.4358974358974
"32",2,8,19,5,0,0,0,1,0,0,0,9,0,51,1,48,38,26,0,4,0,0,8,0,22,0,0,0,0,6,0,0,47,63,8,0,0,0,5,9.51282051282051
"33",5,10,0,15,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.41025641025641
"34",0,0,0,0,6,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,21,2,0,0,0,0,40,0,0,0,0,2.23076923076923
"35",0,0,0,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,11,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1.46153846153846
"36",9,1,0,0,0,0,0,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05128205128205
