Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.823529411764706,0.823529411764706,0,12.8,0,0.823529411764706,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.533333333333333,0.533333333333333,0,0.533333333333333,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,24,5.07941176470587,6.56512605042016,62.9,0,0,5.07941176470587,0,0,0,1.48571428571429,0,0,0,20,0,0,0,9.3,14.2,0,0,0,0,0,11.8,0,0,12.6,0,39,0,0,0,0,30.9
8,5.25714285714285,0,9.64285714285714,35.3,4.38571428571429,0,43.9,0,16.1,40.1,0,0,0,0,39.1,0,0,0,20.9,20.4,0,0,51.9,0,0,0,0,0,0,0,0,56.1,0,0,0,0,13.7
9,0,0,25.2742857142857,0,0,23,36.3,0,0,0,17.8,7.47428571428571,20.4,97.7,0,38.9,0,0,0,0,20.4,31,0,23,19.1,0,17.8,0,0,35.6,0,0,0,0,0,13.8,16.4
10,9.71714285714286,0,18.4117647058823,16.3,15.7,7,8.7,20.7,14.5,6.5,29.6,17.2117647058823,18.8289075630252,21.1,96.3,0,0,53.5,19.2,41.3,6.5,56.4,0,24.3,14.6,15.8,21.9,34.3,9.9,14.6,7.5,29.5,0,14.1,0,20.1,12.6
11,22.3,0,8.8,12.4,32.4969696969697,16.1,28.9,8,15.9,17.7,20.7636363636364,12.2,42.9,29.1,23.9,27.1969696969697,13.3,85.6,0,0,15.7,11.5,17.6969696969697,27.6,60.8,39.8,14.1,15.9,4.9,14.2,13.5,30.1,17.9,23.2,21.3,0,22.5
12,17.8,0,49.7,9.8,12.0228571428571,0,16.2228571428571,78.4,5.7,32.1,52.3,22.4,19.4,36.9,14.7,24.9,21.6,36.5,13.8,0,17.6,33.2,33.4,7.3,10.8,32.4,11.5,9.1,9.8,7,14.6,89,3.8,19.5,45.7,17.7,23.8
13,25.5,4.6,12.2181818181818,0,13.3,13.3,0,9.8,54.8181818181818,35.2,23.7924675324675,35.5,20.4,30.2,15,18.0181818181818,8.4,23,10.9,5.1,0,0,45.9,42.8,6.3,96,5.5,54.6,9.8,10,7.7,46.5,70.9,58.8,45.3,11.5742857142857,9.6
14,49.4,41.1,20.7,22.1416666666667,85.4,3.3,29.9,3.3,16.9,14.4,28.8,30.4,7.1,43.1,26.2,31.5,10.9,4.4,10.4,5.5,0,3.8,9.3,9.2,11.4,28.1,6,9.5,48.7,10.1,39.2,40.7,12.9,30.8,52.7,12.8,9.2
15,54.7,16.7,27.8,19.3828571428571,75.5,5,11.8828571428571,6.7,15.6,6.3,50.9,10.2,27.6,76.2,59.9,31.2,15.2,5.8,16.3,7.5,5,0,28.2,31,52.1,24.5,0,19.3,43.9,0,19,61.7,50.3,12.3,29.7,38.6,40.7
16,15.8,22,0,26.1742857142857,31.3,24.3,26.8159523809524,9.2,12.9,14.4,49.5,25.1,22.9,69.9,75.6,52.9,20.7,44.1,17.1,15.9,17.4,0,0,22.1,15.5,58.5,25.1,22.7,26.9,11.4,7.5,21.1,23.6,38.2,11.8,64.8,49
17,7.4,55.8,26.4,62.6,30.5,7.4,8.8,21.5,43.5,0,29.8,24.1,20.7,48,71.1,20.7,0,0,30.4,45.1,12.5,19.3,25.8,23.3,75.2,42.6,70.8,29.1,39.4,27.6,33.7,23.6,22.4,36.3,15.4,92.1,67.3
18,10.3,64.6,0,99.3,25.125,23.8,17.5,30.3,86.2,20.9,15.5,90,31.6,17.8,74.9,53.3,62.3,34.1,51.3,60.5,50,46,70.4,46.5,74.7,27,17.5,62.5,44.9,68.7,41.1,25.6,43.5,52.1,23.8,43.1,41.1
19,50.6944444444444,37.4,70.6,78.5,25,129.5,85.5,57.9,148.6,29.8,46.6,88,27.2,114.5,115.4,115.7,153.1,145.4,101.8,75.7,132.2,34.2,90.3,47.5,132.5,109.5,102.4,72.9,69.1,109,141.9,54.6,61,86.8,139.3,174.8,98
20,27.7,66.5,98.9,38.4,42.1,179.4,143,127.1,116.9,33.7,107.1,81.6,74,153.4,59.7,177.4,146.2,149.1,140.5,61.3,100.4,140,108.3,45.6,102.4,117.2,74.7,251.8,143.4,219.3,194.9,92.1,73.6,133.1,137,117.7,96.9
