"","1","2","3"
"1983",33.5,35.3,75
"1984",72,50,75
"1985",25,25,75
"1986",75,50,75
"1987",75,50,75
"1988",55.5,48.8,75
"1989",51.3,42.5,75
"1990",55.7,50,75
"1991",62.9,50,75
"1992",35.3,45.9,75
"1993",65.5,40.5,75
"1994",74.1,50,75
"1995",68.6,50,75
"1996",67.8,42.8,75
"1997",75,50,75
"1998",70.7,50,75
"1999",45.7,50,75
"2000",50,50,75
"2001",67.1,50,75
"2002",65.9,50,75
"2003",54.9,50,75
"2004",44.3,50,75
"2005",50,50,75
"2006",70.4,50,75
"2007",65.5,50,75
"2008",75,50,75
"2009",67.5,42.5,75
"2010",72.7,50,75
"2011",75,50,75
"2012",61.4,50,75
"2013",57.5,50,75
"2014",69.7,50,75
"2015",71,50,75
"2016",75,50,75
"2017",51,48.8,75
"2018",75,50,75
"2019",75,50,75
