Time,NDVI
Jul 1981,0.4305887
Jul 1982,0.2255081
Jul 1983,0.3811371
Jul 1984,0.4431452
Jul 1985,0.4282339
Jul 1986,0.5108952
Jul 1987,0.2923629
Jul 1988,0.2745807
Jul 1989,0.3411048
Jul 1990,0.4969516
Jul 1991,0.3935484
Jul 1992,0.3352823
Jul 1993,0.3869516
Jul 1994,0.3561774
Jul 1995,0.4564113
Jul 1996,0.5458629
Jul 1997,0.5027339
Jul 1998,0.31125
Jul 1999,0.3585806
Jul 2000,0.3808306
Jul 2001,0.4939274
Jul 2002,0.345242
Jul 2003,0.3854516
Jul 2004,0.4461049
Jul 2005,0.4453306
Jul 2006,0.3817339
