Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.482352941176471,0,0,0,0,0,0.482352941176471,0.482352941176471,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0129032258064516,0.0129032258064516,0.0129032258064516,0.0129032258064516,0,0,0.455882352941176,0.468785578747628,0,15.5,0,0.468785578747628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.393939393939394,0.393939393939394,0,0.393939393939394,0,0,0.393939393939394,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.667647058823529,0.667647058823529,0,0,0,22.7,0,0.667647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,4.73823529411765,6.68109243697479,83.5,0,32.2,4.73823529411765,0,18.6,0,1.94285714285714,0,0,0,0,0,0,0,34.9,0,0,0,0,0,0,22.7,0,0,0,0,14.5,0,0,0,0,22.7
8,5.48857142857142,0,10.1628571428571,50.1,4.67428571428571,14.6,64.2,0,0,14.6,0,34.9,0,0,0,0,0,0,22.1,0,0,0,49.1,41.3,0,0,0,0,9.9,0,0,43.1,11.8,0,0,0,0
9,14,0,6.99428571428571,0,39.4,29.5,29.7,0,0,18.8,0,6.99428571428571,0,85.7,15.8,16.4,0,14,0,32.2,0,57.4,0,40.5,16.4,0,0,0,0,26.7,0,0,0,0,0,0,0
10,12.8742857142857,0,15.3941176470588,23.7,29,14.1,13.7,31.6,6.9,12.5,14.5,7.59411764705882,15.5684033613445,13.6,73.1,0,0,43,11.7,22,0,54.4,0,18.3,13.5,23.4,13.3,14.4,10.1,12.8,4.6,16.2,0,14.6,0,14.2,5.4
