T2,MODIS HAIN ET
Jul 2000,10.4
Jul 2001,11.1
Jul 2002,5.9
Jul 2003,31.1
Jul 2004,3.7
Jul 2005,30.6
Jul 2006,26.5
Jul 2007,55.1
Jul 2008,44.4
Jul 2009,25.8
Jul 2010,45.1
Jul 2011,17.9
Jul 2012,38.3
Jul 2013,10.0
Jul 2014,21.6
