"","1","2","3"
"1981",21,41,75
"1982",36,41,75
"1983",15,19,69
"1984",20,25,75
"1985",17,25,75
"1986",69,50,75
"1987",63,40,74
"1988",52,45,75
"1989",67,47,75
"1990",39,42,74
"1991",50,42,75
"1992",27,45,75
"1993",42,32,75
"1994",53,50,75
"1995",15,38,75
"1996",75,50,75
"1997",40,43,75
"1998",35,50,75
"1999",24,48,75
"2000",21,44,75
"2001",61,50,75
"2002",41,46,71
"2003",31,50,75
"2004",45,50,75
"2005",27,50,75
"2006",26,50,75
"2007",53,50,75
"2008",45,36,75
"2009",17,36,75
"2010",33,40,75
"2011",33,50,75
"2012",46,50,75
"2013",50,50,75
"2014",9,34,75
"2015",20,25,75
"2016",50,50,75
"2017",33,50,75
"2018",67,50,75
"2019",74,50,75
"2020",48.5384615384616,50,75
