Time,NDVI
Jul 1981,0.3124678
Jul 1982,0.2034355
Jul 1983,0.1528468
Jul 1984,0.2328548
Jul 1985,0.2464919
Jul 1986,0.4040726
Jul 1987,0.3082984
Jul 1988,0.1059919
Jul 1989,0.3264839
Jul 1990,0.2935323
Jul 1991,0.1911613
Jul 1992,0.2373306
Jul 1993,0.2946129
Jul 1994,0.3296532
Jul 1995,0.2707258
Jul 1996,0.4454113
Jul 1997,0.4002016
Jul 1998,0.2310565
Jul 1999,0.2650807
Jul 2000,0.2430081
Jul 2001,0.3714355
Jul 2002,0.2618468
Jul 2003,0.2547581
Jul 2004,0.2714275
Jul 2005,0.3406371
Jul 2006,0.3027984
