"","1","2","3"
"1981",37.350573,50,75
"1982",48.10212,41.55221,75
"1983",52.2898,41.55221,75
"1984",55.20834,50,75
"1985",45.15426,41.55221,75
"1986",64.09253,50,75
"1987",60.34723,35.34723,75
"1988",56.06173,41.55221,75
"1989",53.60205,50,75
"1990",53.60205,50,75
"1991",63.07039,41.55221,75
"1992",53.60205,50,75
"1993",64.72547,50,75
"1994",53.60205,50,75
"1995",45.26941,41.66736,75
"1996",75,50,75
"1997",63.52444,41.55221,75
"1998",52.90667,41.55221,75
"1999",53.14859,49.54654,75
"2000",61.05877,50,75
"2001",53.33037,47.2531,75
"2002",46.42503,41.55221,75
"2003",54.43289,47.06743,75
"2004",53.60205,50,75
"2005",48.19037,44.58832,75
"2006",59.87649,50,75
"2007",59.83083,50,75
"2008",56.86812,48.40617,75
"2009",46.48665,42.8846,75
"2010",59.79009,50,75
"2011",64.09253,50,75
"2012",57.3334,50,75
"2013",38.47628,50,75
"2014",51.47796,42.44537,75
"2015",54.33241,42.44537,75
"2016",67.59592,50,75
"2017",65.40103,50,75
"2018",71.9086,50,75
"2019",75,50,75
"2020",63.6892480256411,50,75
