Time,NDVI
Jul 1981,0.3835162
Jul 1982,0.2804677
Jul 1983,0.2511129
Jul 1984,0.2673226
Jul 1985,0.4300807
Jul 1986,0.4477581
Jul 1987,0.4246452
Jul 1988,0.3378871
Jul 1989,0.4228548
Jul 1990,0.2900645
Jul 1991,0.3156129
Jul 1992,0.3574032
Jul 1993,0.3707581
Jul 1994,0.3930161
Jul 1995,0.3759839
Jul 1996,0.4076613
Jul 1997,0.4028226
Jul 1998,0.3420968
Jul 1999,0.2729032
Jul 2000,0.2379516
Jul 2001,0.4488871
Jul 2002,0.4305968
Jul 2003,0.3235323
Jul 2004,0.3969677
Jul 2005,0.2594678
Jul 2006,0.4159839
