"","1","2","3"
"1983",4.4,25,71
"1984",3.9,12.6,42.5
"1985",0,25,65.1
"1986",28.8342857142857,50,68.1
"1987",11.6,35.5,60.2
"1988",1.7,25,75
"1989",2.65928571428571,25,75
"1990",0,25,75
"1991",24.5,45.7,72.1
"1992",0,14.5,63
"1993",22.6,18.9,50
"1994",2.1,25,75
"1995",18.6,29.6,62.6
"1996",20.9,33.8,75
"1997",36.6,50,70.1
"1998",23.3,47.7,75
"1999",26,50,75
"2000",16.1,40.2,75
"2001",26.5,40,65
"2002",1.8,16.4,55.6
"2003",2,25,68.1
"2004",25.3,37.1,59.9
"2005",24.8,48.9,75
"2006",26.4,50,72.4
"2007",33.4,50,75
"2008",2.7,25,75
"2009",17.1,41.1,75
"2010",27.1,50,75
"2011",19,42.4,75
"2012",26.2,50,75
"2013",1.3,25,75
"2014",0,16.3,66.3
"2015",23.2,45.5,67.4
"2016",23.8,46.2,75
"2017",18.3,42,72.6
"2018",27.6,47.3,75
"2019",2.4,25,75
