Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.415734864864865,0,0,0,0,0,0.0929454444444444,0.0929454444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.346036,0,0,0,0,0,0,0,0,0
2,0.295675336336336,0,0.259190147147147,0,0,0,0,0.538484864864865,0,0,0,0,0,0,0,0,0,0,0,0,6.851619,0,0,0,0,55.230167,0,0,3.977872,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.240319243243243,0,0,0,0,0,0,4.830402,4.06141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.486157285714286,0.0790793529411765,0.168593880718954,0.486157285714286,0,3.266457,0,0.168593880718954,0.0790793529411765,0,1.47261755598456,0,8.284012,0,0,0,0,0,0,0,1.847329,0,0,0,20.947373,0,0,0,0,0,0,0,0,0,30.194371,0,0
6,0.8653483,8.653483,2.25430782123552,0.8653483,0.8653483,0,0.8653483,1.18424944285714,0.8653483,0,5.2771943,0.8653483,0.8653483,0,0.8653483,0.8653483,0.8653483,0,1.18424944285714,0.8653483,0.8653483,0,12.0268883,0.8653483,0.8653483,0,0.8653483,0.8653483,0.8653483,0,0.8653483,0.8653483,0.8653483,39.59216,0.8653483,0.8653483,0.8653483
7,0,0,7.06270437142857,0,65.5329733714286,0,1.96895824324324,3.19154437837838,0,0,0,98.84754,0,11.249642,7.435434,0.451116371428571,0,0,0,53.284483,0,0,0,4.26774,0,0,3.895315,0,0,0,0,10.81885,0,0,0,0,0
8,0,14.83489,1.69424745945946,8.795757,2.1933444054054,0,51.029383,0,0,6.174247,12.67271,8.9939,0,0,19.385197,2.37792089189189,0,0,11.67324,0,0,5.926844,35.898406,54.516255,6.754564,0,4.482862,0,33.16458,0,0,28.412695,61.757251,79.28057,0,0,8.969231
9,0.08241125,0,0.94673288963964,0,0,1.85939091891892,37.894998,13.480517,0,0,0.698571666666667,0,0,34.186281,0,10.603492,0,0,0,37.765219,10.63845,0,0,10.583874,4.145599,0,17.41145,0,0,29.144679,0,0,4.075461,0,1.260666,0,25.321565
10,8.78574841666667,0,6.88227105405405,0.0434360810810811,36.84797,6.516552,0.65238452027027,12.9291473243243,0,0,51.083851,1.48061605405405,14.52185625,0,16.497114,0,0,11.726271,0,19.785149,0,11.680398,0,71.01204,56.25641,0,6.504458,0,0,0,9.461418,0,0,7.306166,0,0,4.83252
