Time,NDVI
Aug 1981,0.3916475
Aug 1982,0.3085784
Aug 1983,0.3020887
Aug 1984,0.2831786
Aug 1985,0.2801492
Aug 1986,0.3847892
Aug 1987,0.2506388
Aug 1988,0.3598704
Aug 1989,0.3105893
Aug 1990,0.3200657
Aug 1991,0.3117857
Aug 1992,0.3126642
Aug 1993,0.3477062
Aug 1994,0.4072771
Aug 1995,0.4297454
Aug 1996,0.342996
Aug 1997,0.3641319
Aug 1998,0.3524931
Aug 1999,0.3798203
Aug 2000,0.3329027
Aug 2001,0.3771187
Aug 2002,0.2855375
Aug 2003,0.3251238
Aug 2004,0.3298768
Aug 2005,0.3675691
Aug 2006,0.301511
