Time,NDVI
Oct 1981,0.3499902
Oct 1982,0.3669954
Oct 1983,0.3333116
Oct 1984,0.2758814
Oct 1985,0.3020438
Oct 1986,0.3656705
Oct 1987,0.3199971
Oct 1988,0.3473911
Oct 1989,0.2979591
Oct 1990,0.3110397
Oct 1991,0.2810184
Oct 1992,0.3369447
Oct 1993,0.2800778
Oct 1994,0.4394349
Oct 1995,0.3820144
Oct 1996,0.3427143
Oct 1997,0.3075374
Oct 1998,0.4144044
Oct 1999,0.3796699
Oct 2000,0.3435404
Oct 2001,0.3785075
Oct 2002,0.3308145
Oct 2003,0.3669493
Oct 2004,0.3182673
Oct 2005,0.343678
Oct 2006,0.3722633
