Time,NDVI
Aug 1981,0.3811152
Aug 1982,0.3725398
Aug 1983,0.2992155
Aug 1984,0.276163
Aug 1985,0.2892782
Aug 1986,0.4487794
Aug 1987,0.3403473
Aug 1988,0.3330911
Aug 1989,0.3674476
Aug 1990,0.3862759
Aug 1991,0.2990432
Aug 1992,0.3610392
Aug 1993,0.3029222
Aug 1994,0.4079885
Aug 1995,0.4483404
Aug 1996,0.3667057
Aug 1997,0.4063099
Aug 1998,0.3782512
Aug 1999,0.4226245
Aug 2000,0.3440714
Aug 2001,0.4249412
Aug 2002,0.4070236
Aug 2003,0.4286337
Aug 2004,0.3994845
Aug 2005,0.3937863
Aug 2006,0.3270115
