Time,NDVI
Oct 1981,0.4698065
Oct 1982,0.4775001
Oct 1983,0.4683065
Oct 1984,0.4141774
Oct 1985,0.3696129
Oct 1986,0.3734517
Oct 1987,0.3790968
Oct 1988,0.3951291
Oct 1989,0.3886129
Oct 1990,0.3838226
Oct 1991,0.3388226
Oct 1992,0.4908549
Oct 1993,0.3637903
Oct 1994,0.5829033
Oct 1995,0.3859032
Oct 1996,0.3733549
Oct 1997,0.3993226
Oct 1998,0.4066613
Oct 1999,0.4324194
Oct 2000,0.3836936
Oct 2001,0.3829678
Oct 2002,0.4262581
Oct 2003,0.4483065
Oct 2004,0.3863065
Oct 2005,0.4089516
Oct 2006,0.4251775
