Time,NDVI
Jul 1981,0.2419839
Jul 1982,0.1782097
Jul 1983,0.1957419
Jul 1984,0.2272419
Jul 1985,0.3352097
Jul 1986,0.351371
Jul 1987,0.2789032
Jul 1988,0.1481936
Jul 1989,0.2813388
Jul 1990,0.3133065
Jul 1991,0.1812903
Jul 1992,0.2957581
Jul 1993,0.2880968
Jul 1994,0.3014032
Jul 1995,0.3121452
Jul 1996,0.3578548
Jul 1997,0.3209677
Jul 1998,0.2289516
Jul 1999,0.2010645
Jul 2000,0.3473387
Jul 2001,0.2280484
Jul 2002,0.2451452
Jul 2003,0.2355323
Jul 2004,0.3165645
Jul 2005,0.3382581
Jul 2006,0.3106774
