Time,NDVI
Jul 1981,0.3035081
Jul 1982,0.1645807
Jul 1983,0.1778952
Jul 1984,0.1811613
Jul 1985,0.2930484
Jul 1986,0.2922984
Jul 1987,0.3232823
Jul 1988,0.1708952
Jul 1989,0.2239839
Jul 1990,0.3270887
Jul 1991,0.1527339
Jul 1992,0.2308468
Jul 1993,0.2820726
Jul 1994,0.2548387
Jul 1995,0.2948629
Jul 1996,0.385121
Jul 1997,0.4004275
Jul 1998,0.2406613
Jul 1999,0.2029758
Jul 2000,0.2764274
Jul 2001,0.3052742
Jul 2002,0.265371
Jul 2003,0.2515968
Jul 2004,0.2808468
Jul 2005,0.3271775
Jul 2006,0.3182339
