"","1","2","3"
"1983",31.1,25,69.8
"1984",14.9,25,75
"1985",12.8,25,75
"1986",61.4457142857143,50,75
"1987",67.8,50,75
"1988",32.2,37,75
"1989",62.9207142857143,50,75
"1990",36.9,50,75
"1991",52.3,46.3,75
"1992",15.4,33.4,74.1
"1993",62.6,46,75
"1994",57.2,50,75
"1995",9.3,34.3,75
"1996",75,50,75
"1997",69.7,50,75
"1998",40.7,33.6,75
"1999",37,50,75
"2000",39.4,50,75
"2001",53.9,50,75
"2002",41.1,31.9,71.6
"2003",57.9,50,75
"2004",32.8,49.6,74.6
"2005",31.1,50,75
"2006",44.8,50,75
"2007",67.9,50,75
"2008",57.7,39.7,75
"2009",33.3,50,75
"2010",70.8,50,75
"2011",50,50,75
"2012",37.6,50,75
"2013",42,50,75
"2014",30.6,46.6,75
"2015",30.6,34.1,75
"2016",48.7,50,75
"2017",34.9,50,75
"2018",69.6,50,75
"2019",75,50,75
