Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.51111111111111,13.6,2.4875816993464,1.98464052287582,1.51111111111111,0,1.51111111111111,2.0140522875817,1.51111111111111,0.473529411764706,1.51111111111111,1.51111111111111,2.0140522875817,0,1.51111111111111,1.51111111111111,1.51111111111111,0,1.51111111111111,1.51111111111111,17.6111111111111,0,1.51111111111111,1.51111111111111,1.51111111111111,0,18.6111111111111,1.51111111111111,1.51111111111111,0,1.51111111111111,1.51111111111111,1.51111111111111,0,1.51111111111111,1.51111111111111,1.51111111111111
7,0,14.9,2.44705882352941,4.32991596638656,0,0,0,2.44705882352941,0,0,0,1.88285714285714,0,28.4,0,0,0,0,0,0,0,0,0,44.4,0,0,16,0,0,0,0,45.4,0,0,0,0,0
8,4.77428571428572,0,8.60285714285714,37.3,3.82857142857143,0,0,0,0,0,26.7,0,0,0,19.2,0,0,0,0,0,0,0,31.9,26.8,0,0,0,46.1,0,0,0,38.2,26.7,0,0,0,48.2
9,0,0,4.56571428571429,0,0,0,26.5,14.4,0,0,0,4.56571428571429,0,64.5,0,0,0,0,19,47.4,21.5,0,0,0,20.2,0,26.5,0,0,0,0,0,18.7,19.6,0,0,0
10,6.46571428571429,0,5.48529411764706,6.1,9.4,15.7,5.3,8.6,29.9,4.9,25.5,5.48529411764706,11.9510084033613,14.8,31,0,0,89.4,0,15.6,0,33,0,16.3,9.5,16.6,11,6.5,9.4,0,4.2,13.6,0,8.4,0,13.8,14.3
