"","1","2","3"
"1981",19,40,75
"1982",31,39,75
"1983",28,25,75
"1984",20,25,75
"1985",17,25,75
"1986",67,50,75
"1987",54,32,68
"1988",38,38,75
"1989",65,46,75
"1990",35,45,75
"1991",46,45,75
"1992",33,49,75
"1993",42,36,75
"1994",52,50,75
"1995",11,36,75
"1996",67,50,75
"1997",53,50,75
"1998",52,48,75
"1999",25,50,75
"2000",24,45,75
"2001",65,50,75
"2002",41,50,75
"2003",30,50,75
"2004",47,50,75
"2005",25,50,75
"2006",28,50,75
"2007",61,50,75
"2008",46,28,75
"2009",19,44,75
"2010",52,50,75
"2011",25,48,75
"2012",45,50,75
"2013",54,50,75
"2014",45,48,75
"2015",44,50,75
"2016",44,50,75
"2017",34,50,75
"2018",73,48,75
"2019",72,47,75
"2020",50.4871794871795,50,75
