"","1","2","3"
"1981",27,45,75
"1982",43,44,75
"1983",38,38,75
"1984",25,25,75
"1985",50,50,75
"1986",72,50,75
"1987",69,45,75
"1988",72,47,75
"1989",73,50,75
"1990",49,47,72
"1991",60,47,75
"1992",25,50,75
"1993",72,47,75
"1994",54,50,75
"1995",18,40,75
"1996",75,50,75
"1997",50,47,75
"1998",48,50,75
"1999",28,50,75
"2000",26,49,75
"2001",67,50,75
"2002",39,50,75
"2003",52,50,75
"2004",58,50,75
"2005",25,50,75
"2006",41,50,75
"2007",59,50,75
"2008",58,39,75
"2009",40,50,75
"2010",73,50,75
"2011",43,50,75
"2012",53,50,75
"2013",50,50,75
"2014",47,50,75
"2015",27,25,75
"2016",50,50,75
"2017",35,50,75
"2018",75,50,75
"2019",75,50,75
"2020",60.2051282051282,50,75
