Time,NDVI
Jul 1981,0.4691291
Jul 1982,0.1200968
Jul 1983,0.2130484
Jul 1984,0.3074839
Jul 1985,0.2137097
Jul 1986,0.142242
Jul 1987,0.2267258
Jul 1988,0.323371
Jul 1989,0.2615162
Jul 1990,0.3453549
Jul 1991,0.3176936
Jul 1992,0.1753871
Jul 1993,0.2461613
Jul 1994,0.1138226
Jul 1995,0.2188065
Jul 1996,0.4099355
Jul 1997,0.3172581
Jul 1998,0.2161774
Jul 1999,0.2709678
Jul 2000,0.2759678
Jul 2001,0.2319194
Jul 2002,0.1769355
Jul 2003,0.2027581
Jul 2004,0.1851613
Jul 2005,0.2301936
Jul 2006,0.237871
