Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.00882352941176471,0,0,0,0,0,0.00882352941176471,0.00882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
7,0,0,2.66470588235295,3.71042016806723,0,0,0,2.66470588235295,0,0,0,1.04571428571429,0,40,0,0,0,0,0,26.2,0,0,0,36.6,0,0,0,0,0,0,0,24.4,0,0,0,0,0
8,2.73714285714285,0,6.88285714285714,29.6,4.14571428571428,0,15.6,0,20.4,0,20.4,0,22.8,0,26.2,0,0,0,0,0,0,0,30,0,0,0,0,40,0,0,0,35.9,0,0,0,0,0
9,0,0,3.69142857142857,0,0,0,49.5,0,0,0,0,3.69142857142857,14.2,55.6,0,0,0,0,0,34.5,19.6,0,18,0,21.7,0,25.6,0,0,0,0,0,13.3,0,0,0,0
10,2.29142857142857,0,2.30882352941176,4.6,7.2,7,3.6,2.9,12.5,2.4,6.8,2.30882352941176,4.60025210084034,4.6,11.1,0,0,33.9,1.9,8.9,0,14.5,0,5.5,4.3,5.2,5.8,3.6,2.9,0,0,0,1.6,1.6,0,2.8,3.5
11,2.4,6.4,0,14.2,11.6969696969697,13.3,5.7,0,2.9,4,5.93030303030303,1.8,11.5,3.2,2.9,5.5969696969697,9.8,17.6,0,0,5.1,7.8,7.3969696969697,7.7,3.5,7.8,2.8,10.5,1.7,9.5,8.1,6.9,0,5.7,5.9,2.3,7.8
12,14.4,0,25,6.2,3.76,0,3.76,30.2,2.6,5,21.8,6.2,9.5,15.6,4.7,7.1,8,11,2.1,0,3.9,9.2,19,2.1,10.7,15,0,8.3,10.1,3,3.8,38.5,0,7.8,16.2,0,7.9
13,22.5,14.4,9.46969696969697,0,25.9,7.4,0,6.7,54.769696969697,44.2,18.3868398268398,37,25.8,37.6,17.6,14.169696969697,0,20.5,11.8,0,0,0,6.6,36.5,0,39,0,45.1,0,9.7,9.5,21.7,44.2,50.1,36.5,8.91714285714286,4.3
14,37,38,24.4,20.4194444444445,79.6,5.7,25.6,0,9,17.9,45.7,24.7,17.7,50.6,13.4,16.3,0,4.4,0,7.5,0,0,19.3,17.8,6.5,39.3,0,0,39.7,11.2,27.5,54,0,6.1,69.5,0,26.7
15,23.7,20.9,16.8,28.8142857142857,134.1,5.5,12.3142857142857,6.3,19,7.2,32.8,0,20.5,107.2,70.8,18.9,9,9.5,0,5.5,9.5,6.3,48.1,20.3,18.5,14.3,0,10.3,82.3,12.2,6.8,57,29.6,15,23,20.1,34.1
16,36.1,7.1,0,22.7085714285714,41.6,57.3,25.9557936507936,6.6,22.9,0,88.4,53.2,7.6,61,75.3,60.7,9.3,20.7,19.5,8.7,6.6,0,16.3,15.2,20,50.2,18.1,61.6,8.8,15.2,7.1,0,0,6.9,32.3,27.4,50
17,0,9.5,20.2,62.1,64.7,54,40.6,9.5,52.6,20.3,36.4,13.5,8.1,80.4,44.5,27,16.2,9.5,24.3,44.6,48.7,16.2,22.9,33.7,43.1,31.7,39.9,51,62.1,40.5,12.2,26.4,70.2,48.9,15.2,52,96.8
18,16.4,7.2,45,65.2,48.4555555555555,23,42.5,32.6,41.5,13.3,36.5,48.7,40.8,46,43.7,26.3,54.9,59.6,53.3,18.6,46.8,63,41.5,77.3,39.5,45.7,44,50.8,63.6,78.7,38.5,48.1,0,71.6,69.1,52.6,54.4
19,52.8888888888889,50,71.4,96.2,50.5,67.4,70.5,27.2,70.2,46.3,59.1,85.4,55.6,88.4,100.1,62.3,81.6,52.5,47.5,43.3,92.3,38.2,80.7,44.9,92.2,65.4,88.9,63.3,61.2,81.2,65.7,83.1,66.6,54.5,69.7,88.5,67.6
20,49.1,41.8,99.1,58.8,50.2,144,90.2,83.2,51.6,70.1,75,64.1,93.7,89.2,44.6,85.5,110.7,75.5,82.8,52.7,47.8,88.6,89.8,31.4,107.4,87.8,58.2,142.6,75.7,89.9,67.1,58.6,65.2,60.5,56,53.3,63.6
21,81.8,64.9,70.4,91.8805555555555,73.35,121.7,63.8,73.9,63.6,63.6,74.5,90.9,113.7,43.6,73.4,163.7,75,111.4,135,81.9,80.2,76,82,81.4,109.1,61.5,109.3,87.1,108.4,130.7,104.4,101.4,71.2,164.3,45.8,45.3,59.6
