Time,NDVI
Jul 1981,0.3215322
Jul 1982,0.2531452
Jul 1983,0.1274355
Jul 1984,0.2012258
Jul 1985,0.3031774
Jul 1986,0.3888387
Jul 1987,0.3418549
Jul 1988,0.2474516
Jul 1989,0.4604355
Jul 1990,0.2681452
Jul 1991,0.2116129
Jul 1992,0.3408387
Jul 1993,0.4163065
Jul 1994,0.5057259
Jul 1995,0.3294678
Jul 1996,0.425242
Jul 1997,0.4381936
Jul 1998,0.2585807
Jul 1999,0.2680484
Jul 2000,0.2431129
Jul 2001,0.4212742
Jul 2002,0.3487097
Jul 2003,0.3289678
Jul 2004,0.336742
Jul 2005,0.3227742
Jul 2006,0.3417903
