Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0181818181818182,0.0181818181818182,0,0.0181818181818182,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
6,0,0,0.0147058823529412,0.0147058823529412,0,0,0,0,0,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
7,0,23.2,30.8588235294118,5.56453781512605,0,0,0,2.35882352941176,0,0,0,3.20571428571429,0,33.8,23.2,0,0,0,0,23.2,0,0,23.2,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5.29428571428571,18,9.31428571428571,37.2,4.02,0,13.8,0,0,0,38.8,0,0,0,26.5,0,0,0,18,0,0,20.8,41.2,18,0,0,19.4,33.1,0,0,0,23.2,0,0,0,0,18
9,0,0,7.24285714285714,0,0,0,23.3,39.8,0,0,0,7.24285714285714,0,76,0,0,25.8,18.5,18.5,52,18.5,0,0,16,43.3,0,36.1,0,0,33.6,0,0,0,17.3,0,0,0
10,9.60857142857142,0,13.7147058823529,19.7,18.4,25.8,5.9,12.6,49.9,0,33.4,7.91470588235295,17.5232773109244,30.2,37.7,0,0,114.3,7.5,26.6,0,44.7,0,21.7,17.6,22.9,16.2,12.4,11.6,11.7,7.2,8.7,0,5.8,0,21.7,15.4
11,33.5,25.3,9.7,59.8,36.8909090909091,47,24.6,0,8.8,13.6,24.5409090909091,0,44.4,31.5,9.3,21.9909090909091,37.9,57.2,0,0,8.7,27.6,27.9909090909091,34.5,11.9,39.5,8.3,45.1,6.3,39.6,44.2,17.3,19.2,32,25.1,0,34.7
