Time,NDVI
Jul 1981,0.219379
Jul 1982,0.1272661
Jul 1983,0.1489355
Jul 1984,0.1880242
Jul 1985,0.1853307
Jul 1986,0.3211774
Jul 1987,0.2289113
Jul 1988,0.1604113
Jul 1989,0.1971935
Jul 1990,0.1954758
Jul 1991,0.1063387
Jul 1992,0.2041129
Jul 1993,0.2441532
Jul 1994,0.2718629
Jul 1995,0.1627258
Jul 1996,0.3085242
Jul 1997,0.2762581
Jul 1998,0.2157903
Jul 1999,0.1849839
Jul 2000,0.2817903
Jul 2001,0.324371
Jul 2002,0.2154355
Jul 2003,0.2263306
Jul 2004,0.2172984
Jul 2005,0.2671613
Jul 2006,0.2559436
