"","1","2","3"
"1983",28.163893665,1.86894442823529,40.7158357826798
"1984",11.4303445555556,14.0665927555556,25.6864872
"1985",10.5222951361111,10.2120500361111,44.8986229
"1986",50,50,75
"1987",56.7041031761111,15.9301349646825,12.610883594127
"1988",0.6054044,25,75
"1989",0.255471944444444,0,50
"1990",0,0,50
"1991",18.454978,25,75
"1992",0,0,50
"1993",29.3041058444444,28.3917047,70.956496
"1994",31.6768903,47.1727149,75
"1995",0,25,75
"1996",27.2771405,33.5333372,75
"1997",27.1777061,30.9448571,61.139038
"1998",31.5170962,46.8164166,71.8164166
"1999",1.155211,26.155211,75
"2000",19.069611,30.985831,61.91622
"2001",0,21.75631,67.761813
"2002",4.0282875,0,25
"2003",13.801232,13.390033,28.6355039
"2004",7.122061,7.5618207,45.0474077
"2005",0,5.499481,49.541715
"2006",20.12789,19.0241856,40.5906366
"2007",4.80464,25,75
"2008",3.842886,7.410036,49.221561
"2009",0,6.0036655,56.0036655
"2010",4.707432,26.759529,75
"2011",31.933853,31.933853,75
"2012",11.973999,31.1003231,58.1120541
"2013",0.4996271,13.0677689,63.0677689
"2014",7.334381,29.262347,71.709259
"2015",20.762469,24.974679,68.94567
"2016",14.013715,16.7340851,59.8224321
"2017",0,25,50.6434198
"2018",16.400503,25,68.981382
"2019",0,17.884136,47.353498
