Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0242424242424242,0.0242424242424242,0,0.0242424242424242,0,0,0.0242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0
6,2.22222222222222,20,3.06045751633987,2.22222222222222,2.22222222222222,0,2.22222222222222,3.06045751633987,17.1222222222222,0,2.22222222222222,2.22222222222222,3.06045751633987,0,2.22222222222222,2.22222222222222,2.22222222222222,0,2.22222222222222,2.22222222222222,2.22222222222222,0,2.22222222222222,2.22222222222222,2.22222222222222,0,15.8222222222222,2.22222222222222,2.22222222222222,0,2.22222222222222,2.22222222222222,2.22222222222222,0,2.22222222222222,2.22222222222222,2.22222222222222
7,0,16.9,4.15882352941177,7.6473949579832,23.6,0,23.4,4.15882352941177,14.7,0,0,3.48857142857142,0,28,37.7,0,0,0,0,21.3,0,0,0,37.6,0,0,23.4,0,0,0,0,36.9,0,0,0,0,0
8,6.99428571428573,27.3,13.38,33.8,6.38571428571428,0,17.3,0,19.6,16.5,31.4,0,15,0,33.9,0,0,0,16.5,0,0,0,49.9,33.9,0,0,0,20.8,13.9,0,0,31,25.2,28.9,0,16.2,37.2
9,0,0,29.5285714285714,0,0,0,30.8,24.9,0,0,22.9,7.22857142857142,0,83.1,0,0,0,13,35.8,68.2,0,0,15,15,19.9,0,28.8,13,0,37.7,24,0,40.8,0,0,0,44
10,7.65714285714285,0,14.6058823529412,25.4,26.4,26,0,12.6,33.8,10.6,33.6,7.30588235294119,14.963025210084,20.9,46.1,0,0,79.6,0,21.1,0,22.8,0,19.6,10.3,9.5,7.3,17.3,11.3,6,6.3,10.6,0,10.6,0,23.4,18
11,37.7,18.4,6.4,20.6,24.9363636363636,35.1,18.4,4.1,4.7,9.8,18.4335858585859,7.7,39.6,26.5,6.6,22.8363636363636,17.7,45.4,0,5.8,20.3,30.6,21.7363636363636,17.1,18.7,13,7.5,39.3,0,36.1,37.8,8.2,0,22.5,0,12.6,25.9
