Time,NDVI
Oct 1981,0.6260645
Oct 1982,0.6506453
Oct 1983,0.3952903
Oct 1984,0.4846371
Oct 1985,0.5454839
Oct 1986,0.6040323
Oct 1987,0.6471855
Oct 1988,0.4512823
Oct 1989,0.5635323
Oct 1990,0.5311936
Oct 1991,0.4826936
Oct 1992,0.5640807
Oct 1993,0.4796694
Oct 1994,0.5759758
Oct 1995,0.4467823
Oct 1996,0.5018629
Oct 1997,0.4511129
Oct 1998,0.4884275
Oct 1999,0.5387501
Oct 2000,0.5591855
Oct 2001,0.5240322
Oct 2002,0.5985968
Oct 2003,0.5340484
Oct 2004,0.5092016
Oct 2005,0.4775807
Oct 2006,0.4906452
