"","1","2","3"
"1983",16.3,25,72.8
"1984",0,0,39.3
"1985",0,25,62.1
"1986",46.0257142857143,50,75
"1987",22.7944444444445,14.9944444444445,37.8
"1988",26.8,39.4,75
"1989",11.3701587301587,25,75
"1990",0,25,75
"1991",38.3,50,75
"1992",0,19.9,69.5
"1993",15.3,0,50
"1994",10.1,25,75
"1995",30.5,16.9,50
"1996",46.3,25,75
"1997",71,50,75
"1998",25,50,75
"1999",31.1,50,75
"2000",31,49.3,75
"2001",32.5,25,50
"2002",38.6,50,75
"2003",19.1,38.9,75
"2004",25,25,50
"2005",29.7,50,75
"2006",6.1,25,75
"2007",55.1,50,75
"2008",19.7,25,75
"2009",24.9,38.1,75
"2010",37.1,50,75
"2011",40.2,50,75
"2012",28.7,50,75
"2013",7.1,25,75
"2014",0,22.7,72.7
"2015",18.9,11.9,43.7
"2016",32,50,75
"2017",19.9,44.9,75
"2018",57.9,50,75
"2019",24.1,38.1,75
