Time,NDVI
Jul 1981,0.5029839
Jul 1982,0.2489516
Jul 1983,0.4473871
Jul 1984,0.5101613
Jul 1985,0.4929677
Jul 1986,0.5309033
Jul 1987,0.2900161
Jul 1988,0.3956613
Jul 1989,0.3717581
Jul 1990,0.5803549
Jul 1991,0.4756452
Jul 1992,0.4058549
Jul 1993,0.4345645
Jul 1994,0.3197742
Jul 1995,0.5076613
Jul 1996,0.5319355
Jul 1997,0.6040807
Jul 1998,0.3789032
Jul 1999,0.4623549
Jul 2000,0.3976451
Jul 2001,0.6440161
Jul 2002,0.4055
Jul 2003,0.4648065
Jul 2004,0.5671129
Jul 2005,0.5267742
Jul 2006,0.4355161
