Time,NDVI
Oct 1981,0.5496291
Oct 1982,0.5510968
Oct 1983,0.5064113
Oct 1984,0.4624274
Oct 1985,0.4986936
Oct 1986,0.493992
Oct 1987,0.4843388
Oct 1988,0.4721936
Oct 1989,0.4988468
Oct 1990,0.5208952
Oct 1991,0.4280887
Oct 1992,0.5010403
Oct 1993,0.4215968
Oct 1994,0.5511129
Oct 1995,0.4776774
Oct 1996,0.4317017
Oct 1997,0.4276371
Oct 1998,0.6105887
Oct 1999,0.4848145
Oct 2000,0.4863307
Oct 2001,0.4813387
Oct 2002,0.4242984
Oct 2003,0.4650484
Oct 2004,0.4603468
Oct 2005,0.4393065
Oct 2006,0.4860242
