"","1","2","3"
"1983",37.9,37.9,75
"1984",17.7,32.1,75
"1985",56.9,50,75
"1986",73.62,50,75
"1987",75,50,75
"1988",75,50,75
"1989",75,50,75
"1990",43.6,50,75
"1991",69.2,50,75
"1992",37.6,42.8,75
"1993",75,50,75
"1994",58.7,50,75
"1995",47.3,50,75
"1996",75,50,75
"1997",75,50,75
"1998",68,46.1,75
"1999",45,50,75
"2000",52.3,50,75
"2001",69.2,50,75
"2002",50.3,36.9,75
"2003",58,50,75
"2004",35.6,50,75
"2005",67.5,50,75
"2006",64.6,50,75
"2007",64.2,50,75
"2008",75,50,75
"2009",75,50,75
"2010",75,50,75
"2011",59.7,50,75
"2012",65.7,50,75
"2013",54.6,50,75
"2014",49.5,50,75
"2015",45.3,39.1,75
"2016",70.4,50,75
"2017",64.6,50,75
"2018",75,50,75
"2019",75,50,75
