Time,precipitation
1-10 Jan 1981,2.626698
11-20 Jan 1981,2.825616
21-31 Jan 1981,2.172306
1-10 Feb 1981,2.585854
11-20 Feb 1981,3.592765
21-28 Feb 1981,2.324399
1-10 Mar 1981,21.93619
11-20 Mar 1981,22.98208
21-31 Mar 1981,48.51919
1-10 Apr 1981,8.370104
11-20 Apr 1981,19.15453
21-30 Apr 1981,28.17483
1-10 May 1981,3.669827
11-20 May 1981,8.701084
21-31 May 1981,3.079328
1-10 Jun 1981,0.5044776
11-20 Jun 1981,0.0
21-30 Jun 1981,2.112993
1-10 Jul 1981,75.03937
11-20 Jul 1981,56.62695
21-31 Jul 1981,56.22972
1-10 Aug 1981,48.01132
11-20 Aug 1981,64.63938
21-31 Aug 1981,55.80368
1-10 Sep 1981,8.428297
11-20 Sep 1981,9.08891
21-30 Sep 1981,3.056367
1-10 Oct 1981,4.09513
11-20 Oct 1981,1.96465
21-31 Oct 1981,2.329571
1-10 Nov 1981,2.575426
11-20 Nov 1981,2.612888
21-30 Nov 1981,2.739387
1-10 Dec 1981,1.72898
11-20 Dec 1981,2.134462
21-31 Dec 1981,4.95234
1-10 Jan 1982,20.45334
11-20 Jan 1982,15.1033
21-31 Jan 1982,2.320099
1-10 Feb 1982,13.38408
11-20 Feb 1982,14.05857
21-28 Feb 1982,40.14606
1-10 Mar 1982,29.85771
11-20 Mar 1982,11.0004
21-31 Mar 1982,25.04371
1-10 Apr 1982,48.40493
11-20 Apr 1982,27.14199
21-30 Apr 1982,11.5085
1-10 May 1982,22.97583
11-20 May 1982,50.16076
21-31 May 1982,11.08891
1-10 Jun 1982,0.9910895
11-20 Jun 1982,0.0
21-30 Jun 1982,2.805122
1-10 Jul 1982,9.697216
11-20 Jul 1982,14.53714
21-31 Jul 1982,43.50291
1-10 Aug 1982,38.90445
11-20 Aug 1982,71.02087
21-31 Aug 1982,32.98328
1-10 Sep 1982,14.09575
11-20 Sep 1982,4.716641
21-30 Sep 1982,5.870454
1-10 Oct 1982,10.53404
11-20 Oct 1982,7.52634
21-31 Oct 1982,2.25265
1-10 Nov 1982,6.937892
11-20 Nov 1982,7.314203
21-30 Nov 1982,2.800561
1-10 Dec 1982,1.6583
11-20 Dec 1982,3.336776
21-31 Dec 1982,2.99457
1-10 Jan 1983,3.544505
11-20 Jan 1983,4.987694
21-31 Jan 1983,9.251358
1-10 Feb 1983,15.01786
11-20 Feb 1983,9.786573
21-28 Feb 1983,6.443254
1-10 Mar 1983,2.482093
11-20 Mar 1983,3.050777
21-31 Mar 1983,16.11863
1-10 Apr 1983,18.4565
11-20 Apr 1983,21.15791
21-30 Apr 1983,27.22181
1-10 May 1983,33.30376
11-20 May 1983,78.85108
21-31 May 1983,55.97765
1-10 Jun 1983,5.569965
11-20 Jun 1983,0.0
21-30 Jun 1983,4.209133
1-10 Jul 1983,11.59266
11-20 Jul 1983,32.78755
21-31 Jul 1983,59.43502
1-10 Aug 1983,20.57433
11-20 Aug 1983,39.21316
21-31 Aug 1983,86.76474
1-10 Sep 1983,7.470274
11-20 Sep 1983,12.92761
21-30 Sep 1983,4.239648
1-10 Oct 1983,3.743252
11-20 Oct 1983,3.588679
21-31 Oct 1983,3.338498
1-10 Nov 1983,3.133908
11-20 Nov 1983,4.922091
21-30 Nov 1983,3.354329
1-10 Dec 1983,1.921277
11-20 Dec 1983,1.952017
21-31 Dec 1983,3.217456
1-10 Jan 1984,4.173078
11-20 Jan 1984,4.470284
21-31 Jan 1984,5.709082
1-10 Feb 1984,3.801902
11-20 Feb 1984,3.708178
21-29 Feb 1984,7.322462
1-10 Mar 1984,4.363997
11-20 Mar 1984,22.5043
21-31 Mar 1984,8.871796
1-10 Apr 1984,8.095584
11-20 Apr 1984,9.411671
21-30 Apr 1984,7.274192
1-10 May 1984,13.16801
11-20 May 1984,53.93262
21-31 May 1984,24.57558
1-10 Jun 1984,2.968745
11-20 Jun 1984,0.0
21-30 Jun 1984,4.750897
1-10 Jul 1984,20.90712
11-20 Jul 1984,17.81662
21-31 Jul 1984,32.39409
1-10 Aug 1984,29.74587
11-20 Aug 1984,13.51692
21-31 Aug 1984,8.754058
1-10 Sep 1984,14.81609
11-20 Sep 1984,8.291708
21-30 Sep 1984,5.117035
1-10 Oct 1984,2.031223
11-20 Oct 1984,2.403593
21-31 Oct 1984,2.759043
1-10 Nov 1984,4.33065
11-20 Nov 1984,5.047631
21-30 Nov 1984,4.56106
1-10 Dec 1984,9.295214
11-20 Dec 1984,9.497352
21-31 Dec 1984,4.93062
1-10 Jan 1985,5.190958
11-20 Jan 1985,5.765039
21-31 Jan 1985,8.80921
1-10 Feb 1985,6.446022
11-20 Feb 1985,6.515847
21-28 Feb 1985,3.601702
1-10 Mar 1985,6.243064
11-20 Mar 1985,4.894419
21-31 Mar 1985,27.69379
1-10 Apr 1985,47.52599
11-20 Apr 1985,25.64446
21-30 Apr 1985,46.14719
1-10 May 1985,32.20988
11-20 May 1985,9.669806
21-31 May 1985,11.01187
1-10 Jun 1985,1.228659
11-20 Jun 1985,0.0
21-30 Jun 1985,3.719383
1-10 Jul 1985,34.90963
11-20 Jul 1985,28.8941
21-31 Jul 1985,21.68658
1-10 Aug 1985,27.64983
11-20 Aug 1985,19.8053
21-31 Aug 1985,78.21448
1-10 Sep 1985,17.52559
11-20 Sep 1985,8.056172
21-30 Sep 1985,5.090971
1-10 Oct 1985,7.053886
11-20 Oct 1985,2.387135
21-31 Oct 1985,3.140423
1-10 Nov 1985,2.339963
11-20 Nov 1985,2.480027
21-30 Nov 1985,2.275552
1-10 Dec 1985,4.472667
11-20 Dec 1985,2.811734
21-31 Dec 1985,4.756216
1-10 Jan 1986,5.090628
11-20 Jan 1986,5.114533
21-31 Jan 1986,6.71391
1-10 Feb 1986,9.629296
11-20 Feb 1986,12.13278
21-28 Feb 1986,12.68296
1-10 Mar 1986,7.128139
11-20 Mar 1986,5.89902
21-31 Mar 1986,13.02475
1-10 Apr 1986,44.67635
11-20 Apr 1986,53.55475
21-30 Apr 1986,32.20755
1-10 May 1986,7.777099
11-20 May 1986,39.84121
21-31 May 1986,19.13371
1-10 Jun 1986,1.459473
11-20 Jun 1986,0.0
21-30 Jun 1986,8.260156
1-10 Jul 1986,49.47752
11-20 Jul 1986,29.82762
21-31 Jul 1986,65.54036
1-10 Aug 1986,98.71026
11-20 Aug 1986,20.99917
21-31 Aug 1986,93.84943
1-10 Sep 1986,41.75391
11-20 Sep 1986,21.09514
21-30 Sep 1986,8.073672
1-10 Oct 1986,2.749936
11-20 Oct 1986,1.634495
21-31 Oct 1986,2.849525
1-10 Nov 1986,2.080423
11-20 Nov 1986,2.355666
21-30 Nov 1986,2.421424
1-10 Dec 1986,4.145297
11-20 Dec 1986,3.616416
21-31 Dec 1986,5.065227
1-10 Jan 1987,5.342973
11-20 Jan 1987,5.422133
21-31 Jan 1987,6.275603
1-10 Feb 1987,7.325615
11-20 Feb 1987,6.082939
21-28 Feb 1987,6.776607
1-10 Mar 1987,65.0386
11-20 Mar 1987,9.628552
21-31 Mar 1987,18.03904
1-10 Apr 1987,41.18667
11-20 Apr 1987,7.449465
21-30 Apr 1987,5.239067
1-10 May 1987,16.3989
11-20 May 1987,53.44446
21-31 May 1987,47.13166
1-10 Jun 1987,1.531976
11-20 Jun 1987,0.0
21-30 Jun 1987,1.775753
1-10 Jul 1987,33.09995
11-20 Jul 1987,14.11238
21-31 Jul 1987,10.25152
1-10 Aug 1987,81.75486
11-20 Aug 1987,73.35324
21-31 Aug 1987,23.55322
1-10 Sep 1987,13.10794
11-20 Sep 1987,6.189723
21-30 Sep 1987,11.92777
1-10 Oct 1987,7.482476
11-20 Oct 1987,2.652403
21-31 Oct 1987,3.639647
1-10 Nov 1987,2.173419
11-20 Nov 1987,2.53873
21-30 Nov 1987,2.340916
1-10 Dec 1987,3.007262
11-20 Dec 1987,2.793613
21-31 Dec 1987,6.308651
1-10 Jan 1988,5.406566
11-20 Jan 1988,6.21523
21-31 Jan 1988,8.055751
1-10 Feb 1988,18.64716
11-20 Feb 1988,37.01902
21-29 Feb 1988,17.15448
1-10 Mar 1988,4.051612
11-20 Mar 1988,2.935421
21-31 Mar 1988,3.314526
1-10 Apr 1988,9.155911
11-20 Apr 1988,44.96487
21-30 Apr 1988,25.95953
1-10 May 1988,7.936504
11-20 May 1988,17.32945
21-31 May 1988,8.095091
1-10 Jun 1988,1.516917
11-20 Jun 1988,0.0
21-30 Jun 1988,3.045176
1-10 Jul 1988,56.48685
11-20 Jul 1988,59.82253
21-31 Jul 1988,157.1062
1-10 Aug 1988,75.31217
11-20 Aug 1988,90.28892
21-31 Aug 1988,65.37703
1-10 Sep 1988,29.02601
11-20 Sep 1988,28.17779
21-30 Sep 1988,6.083501
1-10 Oct 1988,9.066893
