"","1","2","3"
"1981",48.721669,50,75
"1982",71.00448,50,75
"1983",72.25988,50,75
"1984",71.3596,50,75
"1985",71.00448,50,75
"1986",71.00448,50,75
"1987",68.9739,43.9739,75
"1988",75,50,75
"1989",72.25988,50,75
"1990",68.26436,50,75
"1991",71.00448,50,75
"1992",71.00448,50,75
"1993",73.59721,50,75
"1994",68.26436,50,75
"1995",72.25988,50,75
"1996",75,50,75
"1997",75,50,75
"1998",72.25988,50,75
"1999",68.26436,50,75
"2000",73.54829,50,75
"2001",75,50,75
"2002",72.29535,50,75
"2003",68.26436,50,75
"2004",68.26436,50,75
"2005",71.00448,50,75
"2006",75,50,75
"2007",74.65572,50,75
"2008",75,50,75
"2009",75,50,75
"2010",74.87708,50,75
"2011",75,50,75
"2012",74.87708,50,75
"2013",50,50,75
"2014",68.28745,50,75
"2015",75,50,75
"2016",71.99365,50,75
"2017",68.28745,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
