Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.552106694444444,0,0.552106694444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.38044,0,0,0,0,0,8.495401,0,0,0,0,0,0,0,0,0,0,0
3,0.324018342857143,0,0,0,0,0,0,0.0698239428571429,0,2.443838,0.2541944,0,0,0,0,0,0.2541944,0,0,0,0,0.0698239428571429,8.896804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.114418189189189,0,0,0,0,0,0,0,4.233473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0.169817527777778,0,0,2.665861,0.169817527777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.113431,0,0
6,0,0,0.0850639714285714,0.0850639714285714,0,0,0,0.0850639714285714,0,0,0,2.977239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.086976,0,0.691745314285714,0,13.7700683142857,0,0,0.311132675675676,0,0,0,0,0,2.797607,0,0.691745314285714,0,0,0,18.586669,0,0,0,0,0,0,0,0,0,0,0,22.243482,0,0,0,0,0
8,0,0,0.107997135135135,2.481319,0.545209864864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.495115,0,0,0,0,0,3.995894,0,5.372363,23.94981,0,0,0,0,0
9,0,0,3.709405,0,0,0,0,0,0,0,0,0,6.059699,17.405616,0,14.49012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.80535425,0,9.71385583513513,0.312387491891892,40.39341,0,5.17092055780781,0.646339081081081,18.563293,7.291186,0,0,3.71618463888889,0,48.4463602,0,0,21.4836819,76.40473,12.726298,0,5.498703,0,16.03825,0,27.766209,0,3.665926,0,0,0,0.9612718,0,0,0,8.762369,0
