T2,MODIS HAIN ET
Jul 2000,13.9
Jul 2001,16.7
Jul 2002,5.6
Jul 2003,43.3
Jul 2004,19.9
Jul 2005,39.7
Jul 2006,21.0
Jul 2007,63.2
Jul 2008,41.3
Jul 2009,26.8
Jul 2010,49.2
Jul 2011,12.7
Jul 2012,42.9
Jul 2013,6.4
Jul 2014,20.2
