Time,NDVI
Oct 1981,0.2909194
Oct 1982,0.3476774
Oct 1983,0.3204678
Oct 1984,0.2413549
Oct 1985,0.2915645
Oct 1986,0.3843549
Oct 1987,0.3058549
Oct 1988,0.2907581
Oct 1989,0.2794194
Oct 1990,0.2522903
Oct 1991,0.2715806
Oct 1992,0.3097742
Oct 1993,0.2715
Oct 1994,0.4415162
Oct 1995,0.3750484
Oct 1996,0.3356936
Oct 1997,0.3138226
Oct 1998,0.3519516
Oct 1999,0.370371
Oct 2000,0.3665807
Oct 2001,0.3477581
Oct 2002,0.3232742
Oct 2003,0.3587742
Oct 2004,0.2903871
Oct 2005,0.3241613
Oct 2006,0.3439194
