Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.08888888888889,18.8,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889,0,2.08888888888889,2.08888888888889,2.08888888888889
7,0,23.1,33.4647058823529,4.65613445378151,0,0,0,28.1647058823529,0,0,0,3.09142857142857,0,30.1,0,0,0,0,0,0,0,0,26.6,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3.44285714285714,0,7.92857142857143,30.1,4.48571428571429,0,17.5,0,0,0,54.8,0,0,0,22.8,23.1,0,0,0,0,0,0,46.8,17.5,0,0,0,40.7,0,0,0,24.2,0,0,0,0,0
9,0,0,4.50857142857143,0,0,0,40.7,0,0,0,0,4.50857142857143,0,102.6,0,0,30.1,0,0,61.6,0,0,0,0,44.6,0,28.4,0,0,0,0,0,0,0,0,0,0
10,6.80285714285715,0,9.87058823529412,12.9,5.1,14.9,10.4,8.8,45,0,25.3,5.87058823529412,12.6734453781513,19.5,25.5,0,0,91.3,5.1,18.9,0,36,0,11.3,10,18.6,13.7,8.3,7.1,5,5.3,3.8,4.5,3.7,0,13.6,10.1
