"","1","2","3"
"1981",21,40,75
"1982",38,40,75
"1983",39,33,73
"1984",44,50,75
"1985",47,50,75
"1986",66,50,75
"1987",36,32,74
"1988",41,36,75
"1989",55,36,75
"1990",23,39,75
"1991",41,37,75
"1992",38,50,75
"1993",30,25,75
"1994",54,50,75
"1995",21,42,75
"1996",58,50,73
"1997",64,50,75
"1998",61,50,75
"1999",32,50,75
"2000",21,34,75
"2001",69,44,75
"2002",46,47,75
"2003",31,50,75
"2004",58,50,75
"2005",30,50,66
"2006",27,50,75
"2007",61,45,75
"2008",50,31,75
"2009",39,47,75
"2010",48,50,75
"2011",11,31,75
"2012",50,50,67
"2013",49,50,75
"2014",40,40,75
"2015",44,43,71
"2016",29,50,75
"2017",31,50,75
"2018",52,34,75
"2019",61,36,75
"2020",52.5897435897436,50,75
