T2,MODIS HAIN ET
Jul 2000,3.9
Jul 2001,9.4
Jul 2002,1.3
Jul 2003,28.0
Jul 2004,2.2
Jul 2005,28.6
Jul 2006,19.9
Jul 2007,55.4
Jul 2008,41.0
Jul 2009,26.4
Jul 2010,46.7
Jul 2011,14.7
Jul 2012,31.6
Jul 2013,2.9
Jul 2014,16.0
