"","1","2","3"
"1983",29.1,31.7,66.2
"1984",9.2,25,68.8
"1985",4,25,75
"1986",48.9628571428571,50,75
"1987",30.8833333333333,38.4833333333333,75
"1988",22,34.1,75
"1989",28.2684126984127,34.1,75
"1990",30,49.1,75
"1991",40,50,75
"1992",9.1,20.4,61.3
"1993",39.5,34.1,75
"1994",36.5,50,75
"1995",11.9,36.9,75
"1996",60.7,35.7,75
"1997",64.8,49.7,75
"1998",16.2,32.7,75
"1999",35.9,50,75
"2000",34.5,50,75
"2001",33.1,50,75
"2002",19.8,13.6,63.6
"2003",28,32.8,75
"2004",30.8,47.1,72.1
"2005",23.2,44.2,75
"2006",31.9,50,74.2
"2007",46.1,47.3,75
"2008",38.3,34.9,75
"2009",23.3,48.3,75
"2010",32.1,50,75
"2011",50,50,75
"2012",29,50,75
"2013",32.3,49.5,75
"2014",18.6,43.6,75
"2015",19.4,32.2,75
"2016",38.3,50,75
"2017",25,50,75
"2018",51.1,50,75
"2019",41.4,45,75
