Time,NDVI
Jul 1981,0.309871
Jul 1982,0.1655484
Jul 1983,0.1495484
Jul 1984,0.1969355
Jul 1985,0.2030645
Jul 1986,0.3683549
Jul 1987,0.2097742
Jul 1988,0.1643226
Jul 1989,0.246742
Jul 1990,0.2223548
Jul 1991,0.2232258
Jul 1992,0.2004194
Jul 1993,0.3188387
Jul 1994,0.2541291
Jul 1995,0.1832903
Jul 1996,0.3686774
Jul 1997,0.3052581
Jul 1998,0.1560645
Jul 1999,0.2175806
Jul 2000,0.2019032
Jul 2001,0.2903871
Jul 2002,0.1818387
Jul 2003,0.1681935
Jul 2004,0.225742
Jul 2005,0.2325161
Jul 2006,0.2352581
