"","1","2","3"
"1983",67.1,42.1,75
"1984",71.8,50,75
"1985",59.5,49.4,75
"1986",75,50,75
"1987",75,50,75
"1988",75,50,75
"1989",75,50,75
"1990",44,50,75
"1991",60.2,50,75
"1992",69.6,50,75
"1993",75,50,75
"1994",75,50,75
"1995",61.6,50,75
"1996",67.9,42.9,75
"1997",75,50,75
"1998",72.6,50,75
"1999",67.6,50,75
"2000",60.8,50,75
"2001",75,50,75
"2002",57.7,50,75
"2003",63.8,50,75
"2004",50,50,75
"2005",75,50,75
"2006",75,50,75
"2007",75,50,75
"2008",75,50,75
"2009",75,50,75
"2010",75,50,75
"2011",75,50,75
"2012",74.6,50,75
"2013",62.8,50,75
"2014",75,50,75
"2015",62.8,49.5,75
"2016",69.5,50,75
"2017",62.6,50,75
"2018",75,50,75
"2019",75,50,75
