Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.0205882352941177,1.32630252100841,0,0,0,0.0205882352941177,0,0,0,1.30571428571429,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,31.4,0,0,0,0,0
8,1.58571428571429,0,4.10857142857143,0,2.52285714285714,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,16.3,0,0,0,0,72,0,0,0,0,15
9,0,0,19.9057142857143,0,0,0,0,0,0,0,14.2,3.10571428571428,0,61.6,0,31.5,0,0,14.2,0,0,0,0,0,8.2,0,19.2,0,0,0,0,0,0,0,0,12.9,8.2
10,2.52,0,2.15588235294118,1.7,6.5,3.6,0,2,14.8,2.8,3.5,2.15588235294118,4.67588235294118,3.4,19.1,0,0,30,5.8,4.6,1.7,13.8,0,4.6,2.1,9.5,4.3,4.6,0,2.1,2.7,3.7,3.2,3.1,0,3.4,4.9
11,6.5,2.3,2.6,4.3,5.76060606060606,7,5.8,4.6,8.4,8.7,5.8189393939394,4.8,9.7,4.9,12.1,6.16060606060606,3.6,17.6,0,0,0,6.1,7.96060606060606,5.3,11.2,17.6,2.1,4.1,0,5.8,3,12.1,0,3.5,7.8,0,8.1
