Time,NDVI
Oct 1981,0.280242
Oct 1982,0.2623952
Oct 1983,0.2402097
Oct 1984,0.216871
Oct 1985,0.2460968
Oct 1986,0.2618065
Oct 1987,0.2437258
Oct 1988,0.2951452
Oct 1989,0.2583952
Oct 1990,0.2410565
Oct 1991,0.2203307
Oct 1992,0.2687258
Oct 1993,0.2030242
Oct 1994,0.374621
Oct 1995,0.3253791
Oct 1996,0.2889274
Oct 1997,0.2584274
Oct 1998,0.3313951
Oct 1999,0.3095
Oct 2000,0.2799839
Oct 2001,0.3629839
Oct 2002,0.2617097
Oct 2003,0.2842823
Oct 2004,0.2365726
Oct 2005,0.269129
Oct 2006,0.3259678
