Time,precipitation
1-10 Jan 1981,1.182928
11-20 Jan 1981,1.25093
21-31 Jan 1981,1.813517
1-10 Feb 1981,4.011725
11-20 Feb 1981,3.307002
21-28 Feb 1981,2.17885
1-10 Mar 1981,4.390949
11-20 Mar 1981,8.307801
21-31 Mar 1981,16.81833
1-10 Apr 1981,4.310475
11-20 Apr 1981,7.852632
21-30 Apr 1981,18.80568
1-10 May 1981,5.017383
11-20 May 1981,12.4993
21-31 May 1981,8.632038
1-10 Jun 1981,7.402068
11-20 Jun 1981,15.51795
21-30 Jun 1981,45.58802
1-10 Jul 1981,93.22035
11-20 Jul 1981,116.8012
21-31 Jul 1981,145.9743
1-10 Aug 1981,126.3738
11-20 Aug 1981,120.8886
21-31 Aug 1981,110.2064
1-10 Sep 1981,20.09663
11-20 Sep 1981,22.80803
21-30 Sep 1981,18.94599
1-10 Oct 1981,17.00791
11-20 Oct 1981,2.514334
21-31 Oct 1981,3.796757
1-10 Nov 1981,3.549876
11-20 Nov 1981,2.117129
21-30 Nov 1981,5.390269
1-10 Dec 1981,1.76909
11-20 Dec 1981,2.680277
21-31 Dec 1981,2.283605
1-10 Jan 1982,4.647075
11-20 Jan 1982,2.087124
21-31 Jan 1982,2.193029
1-10 Feb 1982,3.673439
11-20 Feb 1982,10.26584
21-28 Feb 1982,2.887203
1-10 Mar 1982,10.2527
11-20 Mar 1982,5.063715
21-31 Mar 1982,1.983206
1-10 Apr 1982,6.03395
11-20 Apr 1982,6.837237
21-30 Apr 1982,12.50914
1-10 May 1982,23.84507
11-20 May 1982,9.63635
21-31 May 1982,9.930468
1-10 Jun 1982,19.51929
11-20 Jun 1982,26.35495
21-30 Jun 1982,22.37953
1-10 Jul 1982,46.19808
11-20 Jul 1982,40.00095
1-10 Aug 1982,112.5093
11-20 Aug 1982,82.2234
21-31 Aug 1982,80.71437
1-10 Sep 1982,31.30481
11-20 Sep 1982,9.606905
21-30 Sep 1982,8.125494
1-10 Oct 1982,7.40456
11-20 Oct 1982,18.72191
21-31 Oct 1982,5.493925
1-10 Nov 1982,2.838666
11-20 Nov 1982,7.408031
21-30 Nov 1982,3.193031
1-10 Dec 1982,2.542819
11-20 Dec 1982,1.988874
21-31 Dec 1982,2.575741
1-10 Jan 1983,1.424956
11-20 Jan 1983,1.532285
21-31 Jan 1983,2.309494
1-10 Feb 1983,4.056005
11-20 Feb 1983,4.564185
21-28 Feb 1983,2.887203
1-10 Mar 1983,4.02161
11-20 Mar 1983,3.346837
21-31 Mar 1983,3.940361
1-10 Apr 1983,5.727424
11-20 Apr 1983,6.647141
21-30 Apr 1983,6.961293
1-10 May 1983,12.83034
11-20 May 1983,21.76817
21-31 May 1983,22.3483
1-10 Jun 1983,37.35604
11-20 Jun 1983,19.62175
21-30 Jun 1983,22.37953
1-10 Jul 1983,46.19808
11-20 Jul 1983,49.98645
21-31 Jul 1983,89.42119
1-10 Aug 1983,66.62296
11-20 Aug 1983,74.00569
21-31 Aug 1983,88.82678
1-10 Sep 1983,11.52242
11-20 Sep 1983,5.998853
21-30 Sep 1983,8.125494
1-10 Oct 1983,7.40456
11-20 Oct 1983,6.172818
21-31 Oct 1983,5.493925
1-10 Nov 1983,2.838666
11-20 Nov 1983,3.805254
21-30 Nov 1983,3.193031
1-10 Dec 1983,2.51907
11-20 Dec 1983,2.327975
21-31 Dec 1983,2.575741
1-10 Jan 1984,1.688697
11-20 Jan 1984,1.519144
21-31 Jan 1984,2.33762
1-10 Feb 1984,3.430513
11-20 Feb 1984,3.79917
21-29 Feb 1984,2.304052
1-10 Mar 1984,10.2527
11-20 Mar 1984,3.346837
21-31 Mar 1984,3.940361
1-10 Apr 1984,6.065638
11-20 Apr 1984,4.493274
21-30 Apr 1984,4.670979
1-10 May 1984,9.756586
11-20 May 1984,29.45506
21-31 May 1984,56.35339
1-10 Jun 1984,31.36842
11-20 Jun 1984,19.0588
21-30 Jun 1984,49.58719
1-10 Jul 1984,63.44161
11-20 Jul 1984,69.74635
21-31 Jul 1984,86.39079
1-10 Aug 1984,82.78648
11-20 Aug 1984,87.49533
21-31 Aug 1984,65.12663
1-10 Sep 1984,28.9845
11-20 Sep 1984,24.99535
21-30 Sep 1984,19.16551
1-10 Oct 1984,5.091416
11-20 Oct 1984,6.114915
21-31 Oct 1984,5.493925
1-10 Nov 1984,2.80257
11-20 Nov 1984,2.915329
21-30 Nov 1984,2.726155
1-10 Dec 1984,2.516576
11-20 Dec 1984,2.351155
21-31 Dec 1984,2.575741
1-10 Jan 1985,1.703791
11-20 Jan 1985,1.545339
21-31 Jan 1985,2.33762
1-10 Feb 1985,4.056005
11-20 Feb 1985,4.50635
21-28 Feb 1985,2.672227
1-10 Mar 1985,10.26787
11-20 Mar 1985,3.346837
21-31 Mar 1985,18.61069
1-10 Apr 1985,8.601805
11-20 Apr 1985,18.50121
21-30 Apr 1985,21.77013
1-10 May 1985,16.25531
11-20 May 1985,15.69251
21-31 May 1985,19.69965
1-10 Jun 1985,19.51929
11-20 Jun 1985,19.62175
21-30 Jun 1985,22.37953
1-10 Jul 1985,66.06352
11-20 Jul 1985,89.52123
21-31 Jul 1985,125.3681
1-10 Aug 1985,66.96637
11-20 Aug 1985,57.67569
21-31 Aug 1985,101.5181
1-10 Sep 1985,35.85299
11-20 Sep 1985,5.862337
21-30 Sep 1985,5.182987
1-10 Oct 1985,14.71134
11-20 Oct 1985,6.172818
21-31 Oct 1985,5.493925
1-10 Nov 1985,2.838666
11-20 Nov 1985,2.878258
21-30 Nov 1985,2.638558
1-10 Dec 1985,2.542819
11-20 Dec 1985,2.351155
21-31 Dec 1985,2.575741
1-10 Jan 1986,1.703791
11-20 Jan 1986,1.532285
21-31 Jan 1986,2.309494
1-10 Feb 1986,4.056005
11-20 Feb 1986,4.564185
21-28 Feb 1986,2.509265
1-10 Mar 1986,4.02161
11-20 Mar 1986,2.225729
21-31 Mar 1986,3.940361
1-10 Apr 1986,4.043068
11-20 Apr 1986,7.359779
21-30 Apr 1986,6.961293
1-10 May 1986,9.225104
11-20 May 1986,9.63635
21-31 May 1986,11.7752
1-10 Jun 1986,19.51929
11-20 Jun 1986,91.1121
21-30 Jun 1986,41.96893
1-10 Jul 1986,126.2658
11-20 Jul 1986,57.43099
21-31 Jul 1986,138.4075
1-10 Aug 1986,101.9089
11-20 Aug 1986,57.7123
21-31 Aug 1986,81.42135
1-10 Sep 1986,40.26503
11-20 Sep 1986,10.90163
21-30 Sep 1986,13.6455
1-10 Oct 1986,7.40456
11-20 Oct 1986,5.721593
21-31 Oct 1986,10.17048
1-10 Nov 1986,3.219013
11-20 Nov 1986,2.61984
21-30 Nov 1986,3.193031
1-10 Dec 1986,2.542819
11-20 Dec 1986,1.972507
21-31 Dec 1986,2.575741
1-10 Jan 1987,1.690003
11-20 Jan 1987,1.545339
21-31 Jan 1987,2.294933
1-10 Feb 1987,4.056005
11-20 Feb 1987,4.093696
21-28 Feb 1987,2.838578
1-10 Mar 1987,4.037918
11-20 Mar 1987,3.35948
21-31 Mar 1987,10.38116
1-10 Apr 1987,6.03395
11-20 Apr 1987,6.647141
21-30 Apr 1987,5.022488
1-10 May 1987,13.51401
11-20 May 1987,43.92626
21-31 May 1987,38.68744
1-10 Jun 1987,36.91856
11-20 Jun 1987,36.67833
21-30 Jun 1987,18.35703
1-10 Jul 1987,47.04796
11-20 Jul 1987,57.89545
21-31 Jul 1987,69.8941
