Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.229506111111111,0,0.229506111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26222
2,0.666230277777778,0,0.666230277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98429,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.081843972972973,0,0,0,0,0,0,0,3.028227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1.981984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.623958,0,0
6,0.2780866,2.780866,0.464639542857143,0.464639542857143,0.2780866,0,0.2780866,0.464639542857143,0.2780866,0,0.2780866,6.8074396,0.2780866,0,0.2780866,0.2780866,0.2780866,0,0.2780866,0.2780866,0.2780866,0,0.2780866,0.2780866,0.2780866,0,0.2780866,0.2780866,0.2780866,0,0.2780866,0.2780866,0.2780866,0,0.2780866,0.2780866,0.2780866
7,0,4.729058,0.897135942857143,0,17.2848259428571,0,0,0.127812378378378,0,0,0,0,0,3.769047,0,0.897135942857143,0,0,0,6.046161,0,0,0,0,0,0,0,0,0,0,0,27.511575,0,0,0,0,0
8,0,0,0.339996135135135,2.571778,1.22118067567568,0,55.08023,0,5.900722,0,0,0,0,0,0,0.529789594594595,0,0,0,0,0,0,45.093649,0,0,0,0,0,13.942138,0,0,74.535901,0,0,0,0,31.02879
9,0.113023055555556,0,7.84447030555556,0,0,0.800416594594595,20.6352,0,0,0,12.26334025,0,0,53.404446,0,14.48705,0,0,0,17.584288,0,0,0,0,0,0,5.294169,0,0,0,0,0,0,0,0,4.06883,0
10,0.652155,0,4.12231462162162,0,28.41391,4.119585,1.70388543618619,0.535368,8.010101,0,0,0,1.25700613888889,4.183944,22.147584,0,0,23.698453,0,13.187061,0,4.592298,0,36.62407,0,18.59212,0,1.910354,0,2.285198,0,0,0,0,0,0,11.86747
11,4.850096,0,0,38.23878,0,10.03619,9.01047430555556,0,4.542097,11.82042,0.488026305555556,0,0,0,22.059593,0,0,25.253104,0,0,0,0,1.5303875,9.396489,7.608238,9.873031,0,0,0,2.204475,0,21.12621,0,0,0,0,8.881575
12,10.5359838414006,0,15.1532260966387,2.224587,1.55796152777778,0,4.04115379378151,7.835558,0,100.156809,30.039883,1.241143,0,24.579719,2.066787,2.5786254,0,18.4025223,0,0,0,17.71579,8.974246,0,1.867038,27.356486,7.335784,13.80154,0,0,11.788997,33.093971,0,0,23.112382,0,5.878232
13,2.128319,3.895251,15.8376679912698,1.057597,7.237108,0,0,0,49.641627,31.23956,0,17.333882,14.52808,14.93086,7.09395268571429,0,0,16.73845,4.44191,0,0,0,9.883381,6.729849,13.1268,38.842788,0,73.277233,10.15906,19.013375,0,38.976927,47.875621,62.36419,53.445139,12.339492,4.306958
14,30.626685,12.812758,12.1735491428571,4.35940270119047,103.002807,0,9.80094825,0,7.6347641,3.813018,35.687848,25.061396,0,61.543389,105.915561,26.350664,0,0,0,5.723754,0,0,3.439337,0,0,54.291336,0,0,49.602726,0,29.097829,61.805344,0,44.32652,71.147995,0,1.335156
15,10.98875,27.29042,3.582957,2.2788162,80.036825,0,6.33995938888888,0,5.726468,0,5.602508,0,18.01796,55.974437,24.709075,27.7952662,0,0,0,0,9.010734,0,9.615572,58.96992,6.577458,10.259544,0,4.485462,64.015612,5.471338,12.94276,79.586894,60.830234,14.910405,17.805887,17.841719,16.256179
16,4.117393,0,0,1.524178,0,33.651246,20.7431905833333,0,0,0,18.6315641944444,13.06654,6.191412,102.623924,37.467841,0,0,5.335841,0,0,14.534199,0,10.48848,0,9.943597,12.061098,17.615228,0,14.77603,0,0,17.56469,0,0,0,27.453289,4.398469
17,1.31474327777778,85.787836,36.76534,2.348201,48.10553,0,0,0,9.890251,0,14.1624324166667,7.971794,0,92.039023,9.991594,0,0,0,0,2.784128,0,3.28924,0,0,17.909432,20.880033,24.7663,4.043747,7.798391,0,6.647908,0,14.43372,6.214268,0,23.551684,24.73134
18,1.94609857142857,25.9765954166667,1.81355416666667,172.798938055556,7.04300898809524,23.135484,0,11.002922,62.553766,0,0,21.76302,9.157558,14.88891,23.486151,0,8.366172,1.532893,22.504775,48.172781,5.593097,18.271603,20.895331,0,16.889334,13.48659,4.61795,0,31.29475,20.819656,84.127255,38.4807,23.24968,12.82474,6.259464,3.873639,49.582767
19,2.34212673529412,42.784764,70.095674,57.2698207352941,8.328183,53.940233,62.662302,19.461932,90.525953,2.533864,46.99535,54.837905,11.307695124183,58.611065,82.308313,52.427289,167.187688,36.162902,61.673779,41.273973,31.081614,4.13446,84.01192,171.7746,39.688989,35.744419,22.304334,12.551155,66.173377,71.517311,32.472541,58.40857,40.643582,110.069836,103.743324,97.358551,13.087594
20,24.2653606111111,58.742729,24.691045,35.149986,3.34147,170.68095,74.069852,87.784172,79.7728581,43.941114,116.020662,88.7550978055556,49.01742,90.160201,175.129023,116.215316,105.152621,48.895287,64.265771,35.653826,67.964694,56.110721,47.48438,79.361394,43.93277,70.34408,241.360899,173.759619,38.594903,117.250312,142.92889,32.26242,71.188085,93.401606,136.733754,76.589777,50.81936
21,129.755429388889,40.755098,96.940169,114.215669777778,49.2534466666667,214.867448083333,26.740035,119.957467,94.309921,148.85147,149.866495,80.792403,114.272654,165.471178,84.85345,134.330035,152.780204,50.887469,94.383453,85.226967,86.493367,41.277335,68.499199,113.359579,100.385467,124.967722,108.35688,94.634558,47.437432,139.144448,109.193503,98.572894,15.21874,123.446666,86.083383,32.871736,59.185383
