"","1","2","3"
"1981",47,50,75
"1982",64,50,75
"1983",53,44,75
"1984",68,50,75
"1985",50,50,75
"1986",75,50,75
"1987",74,50,75
"1988",42,31,75
"1989",72,47,75
"1990",42,50,75
"1991",61,50,75
"1992",25,39,64
"1993",38,42,75
"1994",75,50,75
"1995",51,50,75
"1996",65,40,75
"1997",75,50,75
"1998",36,50,75
"1999",39,50,75
"2000",50,50,75
"2001",75,50,75
"2002",62,50,75
"2003",44,50,75
"2004",50,50,75
"2005",64,50,75
"2006",37,50,75
"2007",75,50,75
"2008",75,50,75
"2009",49,32,75
"2010",29,39,75
"2011",50,50,75
"2012",51,50,75
"2013",60,50,75
"2014",53,50,75
"2015",57,50,75
"2016",50,50,75
"2017",43,50,75
"2018",75,50,75
"2019",75,50,75
"2020",74.0512820512821,50,75
