Time,NDVI
Jul 1981,0.4200484
Jul 1982,0.1055645
Jul 1983,0.1084032
Jul 1984,0.5661774
Jul 1985,0.4112097
Jul 1986,0.4934678
Jul 1987,0.2389516
Jul 1988,0.1034355
Jul 1989,0.2797419
Jul 1990,0.3473548
Jul 1991,0.4175645
Jul 1992,0.1705323
Jul 1993,0.2776291
Jul 1994,0.4785646
Jul 1995,0.08719355
Jul 1996,0.4968226
Jul 1997,0.4715645
Jul 1998,0.3748226
Jul 1999,0.3168871
Jul 2000,0.2963871
Jul 2001,0.5360807
Jul 2002,0.485742
Jul 2003,0.3930484
Jul 2004,0.3939194
Jul 2005,0.3401613
Jul 2006,0.338129
