T2,MODIS HAIN ET
Jul 2000,15.4
Jul 2001,10.7
Jul 2002,6.4
Jul 2003,29.4
Jul 2004,14.5
Jul 2005,30.1
Jul 2006,21.6
Jul 2007,55.1
Jul 2008,42.8
Jul 2009,24.8
Jul 2010,46.6
Jul 2011,13.5
Jul 2012,41.2
Jul 2013,8.4
Jul 2014,27.2
