Time,NDVI
Jul 1981,0.3970968
Jul 1982,0.3303548
Jul 1983,0.2460807
Jul 1984,0.4353065
Jul 1985,0.4409032
Jul 1986,0.4457904
Jul 1987,0.3926774
Jul 1988,0.2025161
Jul 1989,0.4247581
Jul 1990,0.3856774
Jul 1991,0.2878871
Jul 1992,0.4447097
Jul 1993,0.3863226
Jul 1994,0.3903065
Jul 1995,0.4697097
Jul 1996,0.3817903
Jul 1997,0.4141613
Jul 1998,0.3887581
Jul 1999,0.3495323
Jul 2000,0.2209032
Jul 2001,0.4910161
Jul 2002,0.4321129
Jul 2003,0.3084033
Jul 2004,0.3634033
Jul 2005,0.2190323
Jul 2006,0.4008871
