Time,NDVI
Oct 1981,0.6362581
Oct 1982,0.6402742
Oct 1983,0.6241452
Oct 1984,0.5942904
Oct 1985,0.6311613
Oct 1986,0.5421774
Oct 1987,0.4942904
Oct 1988,0.5045645
Oct 1989,0.551371
Oct 1990,0.6599678
Oct 1991,0.5707258
Oct 1992,0.5570161
Oct 1993,0.5338226
Oct 1994,0.6350162
Oct 1995,0.5295162
Oct 1996,0.4096452
Oct 1997,0.4475968
Oct 1998,0.5841936
Oct 1999,0.5844517
Oct 2000,0.5334194
Oct 2001,0.5503387
Oct 2002,0.5242903
Oct 2003,0.5396452
Oct 2004,0.5837903
Oct 2005,0.5266452
Oct 2006,0.5189033
