Time,precipitation
1-10 Jan 1981,1.439558
11-20 Jan 1981,1.373276
21-31 Jan 1981,1.659726
1-10 Feb 1981,2.767635
11-20 Feb 1981,2.297936
21-28 Feb 1981,1.930738
1-10 Mar 1981,6.377877
11-20 Mar 1981,11.78838
21-31 Mar 1981,22.50856
1-10 Apr 1981,5.859412
11-20 Apr 1981,9.393537
21-30 Apr 1981,25.00023
1-10 May 1981,5.294102
11-20 May 1981,9.916887
21-31 May 1981,8.026764
1-10 Jun 1981,9.118359
11-20 Jun 1981,15.46698
21-30 Jun 1981,49.03691
1-10 Jul 1981,111.0669
11-20 Jul 1981,138.122
21-31 Jul 1981,177.6945
1-10 Aug 1981,142.5376
11-20 Aug 1981,139.9381
21-31 Aug 1981,125.3496
1-10 Sep 1981,26.43725
11-20 Sep 1981,37.87828
21-30 Sep 1981,31.09657
1-10 Oct 1981,21.03162
11-20 Oct 1981,3.712312
21-31 Oct 1981,5.339045
1-10 Nov 1981,4.104161
11-20 Nov 1981,2.558059
21-30 Nov 1981,6.449778
1-10 Dec 1981,2.380413
11-20 Dec 1981,3.155226
21-31 Dec 1981,3.071761
1-10 Jan 1982,5.365985
11-20 Jan 1982,2.287619
21-31 Jan 1982,1.962143
1-10 Feb 1982,4.373074
11-20 Feb 1982,6.045778
21-28 Feb 1982,2.236429
1-10 Mar 1982,12.26036
11-20 Mar 1982,5.942277
21-31 Mar 1982,2.910147
1-10 Apr 1982,8.170732
11-20 Apr 1982,10.04455
21-30 Apr 1982,23.22799
1-10 May 1982,18.96095
11-20 May 1982,8.026711
21-31 May 1982,9.956154
1-10 Jun 1982,21.31199
11-20 Jun 1982,31.09646
21-30 Jun 1982,25.91369
1-10 Jul 1982,57.13368
11-20 Jul 1982,60.07841
1-10 Aug 1982,100.4347
11-20 Aug 1982,98.68698
21-31 Aug 1982,100.434
1-10 Sep 1982,35.08945
11-20 Sep 1982,14.35906
21-30 Sep 1982,17.83253
1-10 Oct 1982,21.62004
11-20 Oct 1982,26.15875
21-31 Oct 1982,5.448357
1-10 Nov 1982,2.803142
11-20 Nov 1982,8.582094
21-30 Nov 1982,8.039432
1-10 Dec 1982,2.793708
11-20 Dec 1982,2.456622
21-31 Dec 1982,3.009209
1-10 Jan 1983,1.61196
11-20 Jan 1983,3.594635
21-31 Jan 1983,2.013355
1-10 Feb 1983,2.500558
11-20 Feb 1983,2.808657
21-28 Feb 1983,2.236429
1-10 Mar 1983,12.70669
11-20 Mar 1983,4.633983
21-31 Mar 1983,5.594069
1-10 Apr 1983,8.603784
11-20 Apr 1983,8.816591
21-30 Apr 1983,12.08563
1-10 May 1983,11.80856
11-20 May 1983,23.5522
21-31 May 1983,15.72974
1-10 Jun 1983,42.66761
11-20 Jun 1983,22.64262
21-30 Jun 1983,25.91369
1-10 Jul 1983,80.46964
11-20 Jul 1983,80.69686
21-31 Jul 1983,96.51535
1-10 Aug 1983,82.33258
11-20 Aug 1983,78.83267
21-31 Aug 1983,120.0803
1-10 Sep 1983,14.82612
11-20 Sep 1983,32.12249
21-30 Sep 1983,10.82138
1-10 Oct 1983,7.042131
11-20 Oct 1983,11.6763
21-31 Oct 1983,5.448357
1-10 Nov 1983,2.803142
11-20 Nov 1983,3.832422
21-30 Nov 1983,3.327592
1-10 Dec 1983,2.789199
11-20 Dec 1983,2.714036
21-31 Dec 1983,3.009209
1-10 Jan 1984,1.798532
11-20 Jan 1984,1.512208
21-31 Jan 1984,2.01807
1-10 Feb 1984,2.240683
11-20 Feb 1984,2.484658
21-29 Feb 1984,3.245249
1-10 Mar 1984,12.26036
11-20 Mar 1984,4.633983
21-31 Mar 1984,5.594069
1-10 Apr 1984,8.141727
11-20 Apr 1984,6.055216
21-30 Apr 1984,6.027216
1-10 May 1984,10.27162
11-20 May 1984,34.7157
21-31 May 1984,71.14159
1-10 Jun 1984,41.82119
11-20 Jun 1984,21.96577
21-30 Jun 1984,54.97244
1-10 Jul 1984,83.24559
11-20 Jul 1984,60.73387
21-31 Jul 1984,117.1994
1-10 Aug 1984,92.14024
11-20 Aug 1984,119.0508
21-31 Aug 1984,75.20007
1-10 Sep 1984,48.82055
11-20 Sep 1984,48.70773
21-30 Sep 1984,28.69981
1-10 Oct 1984,5.662989
11-20 Oct 1984,5.891904
21-31 Oct 1984,5.448357
1-10 Nov 1984,2.760631
11-20 Nov 1984,2.895991
21-30 Nov 1984,3.139093
1-10 Dec 1984,2.788788
11-20 Dec 1984,2.71857
21-31 Dec 1984,3.009209
1-10 Jan 1985,1.801916
11-20 Jan 1985,1.517516
21-31 Jan 1985,2.01807
1-10 Feb 1985,2.500558
11-20 Feb 1985,2.80108
21-28 Feb 1985,2.119374
1-10 Mar 1985,12.25473
11-20 Mar 1985,4.633983
21-31 Mar 1985,16.58053
1-10 Apr 1985,18.89495
11-20 Apr 1985,25.45235
21-30 Apr 1985,19.75383
1-10 May 1985,22.48877
11-20 May 1985,21.87412
21-31 May 1985,28.3007
1-10 Jun 1985,21.31199
