Time,precipitation
1-10 Jan 1981,1.341379
11-20 Jan 1981,1.174718
21-31 Jan 1981,1.185063
1-10 Feb 1981,0.5410735
11-20 Feb 1981,0.6504741
21-28 Feb 1981,1.026931
1-10 Mar 1981,7.422684
11-20 Mar 1981,16.9635
21-31 Mar 1981,22.54946
1-10 Apr 1981,0.8564782
11-20 Apr 1981,0.2746744
21-30 Apr 1981,3.073634
1-10 May 1981,4.500555
11-20 May 1981,15.5593
21-31 May 1981,8.802321
1-10 Jun 1981,6.469922
11-20 Jun 1981,14.93617
21-30 Jun 1981,43.45834
1-10 Jul 1981,79.03659
11-20 Jul 1981,87.16854
21-31 Jul 1981,84.36891
1-10 Aug 1981,103.2057
11-20 Aug 1981,102.1403
21-31 Aug 1981,101.2442
1-10 Sep 1981,13.51041
11-20 Sep 1981,11.12986
21-30 Sep 1981,6.201127
1-10 Oct 1981,8.361362
11-20 Oct 1981,1.791767
21-31 Oct 1981,2.025791
1-10 Nov 1981,1.520479
11-20 Nov 1981,0.8817585
21-30 Nov 1981,1.196727
1-10 Dec 1981,1.886579
11-20 Dec 1981,3.496397
21-31 Dec 1981,2.858557
1-10 Jan 1982,3.012874
11-20 Jan 1982,2.580162
21-31 Jan 1982,1.200231
1-10 Feb 1982,0.8054105
11-20 Feb 1982,0.9126019
21-28 Feb 1982,1.340555
1-10 Mar 1982,12.02093
11-20 Mar 1982,4.753953
21-31 Mar 1982,2.763132
1-10 Apr 1982,3.068156
11-20 Apr 1982,0.2344657
21-30 Apr 1982,2.507544
1-10 May 1982,17.68489
11-20 May 1982,21.4663
21-31 May 1982,9.095306
1-10 Jun 1982,18.37359
11-20 Jun 1982,26.36941
21-30 Jun 1982,17.47966
1-10 Jul 1982,49.01927
11-20 Jul 1982,52.01882
1-10 Aug 1982,50.29952
11-20 Aug 1982,82.29581
21-31 Aug 1982,65.39005
1-10 Sep 1982,16.60163
11-20 Sep 1982,6.114619
21-30 Sep 1982,5.38384
1-10 Oct 1982,16.60377
11-20 Oct 1982,7.755218
21-31 Oct 1982,3.283244
1-10 Nov 1982,1.741123
11-20 Nov 1982,1.432608
21-30 Nov 1982,1.56897
1-10 Dec 1982,2.364131
11-20 Dec 1982,2.559454
21-31 Dec 1982,3.12229
1-10 Jan 1983,1.701059
11-20 Jan 1983,1.807517
21-31 Jan 1983,1.892154
1-10 Feb 1983,0.8354065
11-20 Feb 1983,0.9004262
21-28 Feb 1983,1.340555
1-10 Mar 1983,4.760408
11-20 Mar 1983,4.672584
21-31 Mar 1983,4.019715
1-10 Apr 1983,0.9281142
11-20 Apr 1983,0.2176932
21-30 Apr 1983,2.507544
1-10 May 1983,13.41359
11-20 May 1983,21.03952
21-31 May 1983,13.24471
1-10 Jun 1983,48.18221
11-20 Jun 1983,17.82224
21-30 Jun 1983,17.47966
1-10 Jul 1983,56.61223
11-20 Jul 1983,65.37953
21-31 Jul 1983,81.67973
1-10 Aug 1983,69.56049
11-20 Aug 1983,69.65811
21-31 Aug 1983,90.74229
1-10 Sep 1983,8.303928
11-20 Sep 1983,5.269949
21-30 Sep 1983,5.057695
1-10 Oct 1983,3.613817
11-20 Oct 1983,3.308889
21-31 Oct 1983,3.283244
1-10 Nov 1983,1.741123
11-20 Nov 1983,1.765771
21-30 Nov 1983,1.56897
1-10 Dec 1983,2.354303
11-20 Dec 1983,2.777181
21-31 Dec 1983,3.12229
1-10 Jan 1984,2.071944
11-20 Jan 1984,1.792778
21-31 Jan 1984,1.91127
1-10 Feb 1984,0.6774881
11-20 Feb 1984,0.7177428
21-29 Feb 1984,1.028734
1-10 Mar 1984,11.6316
11-20 Mar 1984,4.672584
21-31 Mar 1984,4.019715
1-10 Apr 1984,0.8315547
11-20 Apr 1984,0.1116627
21-30 Apr 1984,1.441036
1-10 May 1984,9.311424
11-20 May 1984,37.86881
21-31 May 1984,33.36808
1-10 Jun 1984,28.37408
11-20 Jun 1984,15.72834
21-30 Jun 1984,30.48493
1-10 Jul 1984,55.04609
11-20 Jul 1984,45.87212
21-31 Jul 1984,67.42723
1-10 Aug 1984,72.93015
11-20 Aug 1984,49.82275
21-31 Aug 1984,58.23869
1-10 Sep 1984,15.35961
11-20 Sep 1984,10.66541
21-30 Sep 1984,6.905844
1-10 Oct 1984,3.450379
11-20 Oct 1984,3.346701
21-31 Oct 1984,3.283244
