Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
7,0,0,3.46470588235294,4.41899159663865,18.3,0,0,3.46470588235294,0,0,0,0.954285714285714,0,35,0,0,0,0,0,26.7,0,0,0,33.4,0,0,0,0,0,0,0,37.8,0,0,0,0,0
8,4.34857142857143,22.7,8.46857142857143,33.3,4.12,0,15.8,0,20.6,0,18.2,0,43.1,0,22.7,0,0,0,0,0,0,0,25.4,15.8,0,0,22.7,30.7,0,0,0,25.4,0,0,0,0,0
9,0,0,3.42571428571429,0,0,0,45.6,0,0,0,0,3.42571428571429,16.1,56.5,0,0,0,0,0,49.5,18.6,0,0,0,26.7,0,22.3,0,0,15,0,0,15,0,0,0,0
10,1.25428571428571,0,1.60588235294118,3.1,3,4.2,1.5,2.6,5.4,1.7,4.7,1.60588235294118,2.86016806722689,3.9,7.9,0,0,19.4,0,6.4,0,9,0,3.8,4,2.4,2,2.9,1.4,2.1,0,0,0,3,0,2,2.1
11,2.6,2.6,0,6.8,5.53636363636364,6.9,3.2,0,1.1,1.6,3.0030303030303,0,5.3,3.9,1.9,3.13636363636364,4.6,7.8,0,1.1,1.1,5.2,3.33636363636364,1.7,1.9,3.4,1.5,5.9,0,5.7,5.6,2.4,0,4.1,2.9,1.2,4.1
